ticket,side,observed_price,mfe_price,mae_price,mfe_pips,mae_pips,time_to_mfe_minutes,time_to_mae_minutes,final_pnl,holding_minutes,bars_in_trade
88144292,Sell,5016.02,2.375,0.2650000000003274,23.75,2.650000000003274,5.733333333333333,6.733333333333333,0.35,8.583333333333334,8.0
88154082,Sell,4996.64,2.8850000000002183,-0.14499999999952706,28.850000000002183,-1.4499999999952706,1.1166666666666667,1.1166666666666667,0.99,1.7,2.0
88163179,Sell,5002.98,-0.30500000000029104,-3.1950000000006185,-3.0500000000029104,-31.950000000006185,0.3333333333333333,0.3333333333333333,-2.0,0.45,1.0
88172039,Sell,5018.75,5.085000000000036,0.7049999999999272,50.850000000000364,7.049999999999272,0.25,2.25,1.64,2.5833333333333335,3.0
88320644,Buy,5027.35,2.024999999999636,-0.9149999999999636,20.249999999996362,-9.149999999999636,0.26666666666666666,0.26666666666666666,0.72,1.2,1.0
88335699,Buy,5012.85,5.164999999999964,0.39499999999952706,51.649999999999636,3.9499999999952706,1.35,0.35,3.73,1.5666666666666667,2.0
88511817,Buy,4992.63,2.2650000000003274,-1.9809999999997672,22.650000000003274,-19.80999999999767,3.4833333333333334,1.4833333333333334,1.42,4.566666666666666,5.0
88577933,Sell,4858.4,4.924999999999272,-1.9350000000004002,49.249999999992724,-19.350000000004002,0.06666666666666667,0.06666666666666667,1.81,0.55,1.0
89517529,Sell,4375.13,5.994999999999891,2.2849999999998545,59.94999999999891,22.849999999998545,1.0166666666666666,1.0166666666666666,3.22,1.6333333333333333,2.0
89770716,Buy,4150.69,15.775000000000546,-0.625,157.75000000000546,-6.25,0.05,0.05,1.55,0.6333333333333333,1.0
89797106,Sell,4428.76,13.635000000000218,2.7150000000001455,136.35000000000218,27.150000000001455,0.26666666666666666,0.26666666666666666,9.16,0.8,1.0
90052400,Buy,4406.14,4.604999999999563,-4.515000000000327,46.049999999995634,-45.150000000003274,1.7333333333333334,2.7333333333333334,3.09,2.75,3.0
90054432,Sell,,,,,,,,0.31,0.25,
90080406,Buy,4379.38,2.8649999999997817,-1.8850000000002183,28.649999999997817,-18.850000000002183,0.5666666666666667,0.5666666666666667,-0.32,1.5333333333333334,1.0
90081363,Buy,4373.05,6.8049999999993815,1.268000000000029,68.04999999999382,12.680000000000291,0.75,0.75,4.79,1.6666666666666667,1.0
90188256,Buy,4554.47,4.987999999999374,-0.5349999999998545,49.87999999999374,-5.349999999998545,1.2166666666666666,0.21666666666666667,3.9,4.566666666666666,5.0
90192607,Sell,,,,,,,,-1.31,0.21666666666666667,
90194077,Buy,4562.31,4.894999999999527,-0.6649999999999636,48.94999999999527,-6.649999999999636,2.933333333333333,0.9333333333333333,3.0,6.583333333333333,6.0
90297337,Buy,,,,,,,,2.62,0.4666666666666667,
90303019,Buy,4436.97,10.344999999999345,2.9049999999997453,103.44999999999345,29.049999999997453,0.43333333333333335,0.43333333333333335,9.85,1.0666666666666667,1.0
90367910,Buy,4447.18,5.204999999999927,0.024999999999636202,52.04999999999927,0.24999999999636202,3.066666666666667,0.06666666666666667,3.72,4.966666666666667,5.0
90383944,Buy,4457.82,7.914999999999964,-0.2849999999998545,79.14999999999964,-2.849999999998545,1.15,0.15,6.24,1.5333333333333334,2.0
90446737,Sell,4525.59,10.00500000000011,1.5150000000003274,100.05000000000109,15.150000000003274,3.65,11.65,4.07,16.066666666666666,16.0
90450144,Buy,4540.05,1.0450000000000728,-2.2849999999998545,10.450000000000728,-22.849999999998545,0.35,0.35,-2.03,0.4,1.0
90468624,Sell,4578.01,9.195000000000618,4.364999999999782,91.95000000000618,43.64999999999782,1.2,0.2,5.27,1.6833333333333333,2.0
90670870,Buy,4555.83,6.967999999999847,-1.4049999999997453,69.67999999999847,-14.049999999997453,5.416666666666667,0.4166666666666667,4.39,6.666666666666667,7.0
90689174,Buy,4582.99,4.6850000000004,-0.5119999999997162,46.850000000004,-5.119999999997162,2.3833333333333333,0.38333333333333336,1.47,2.7333333333333334,3.0
90724112,Buy,4640.88,4.614999999999782,-0.5349999999998545,46.14999999999782,-5.349999999998545,0.5333333333333333,2.533333333333333,1.53,3.7333333333333334,4.0
90765592,Sell,4676.78,6.505000000000109,-1.105000000000473,65.05000000000109,-11.05000000000473,7.333333333333333,0.3333333333333333,3.67,7.516666666666667,8.0
90783770,Sell,4722.02,6.7450000000008,-0.2749999999996362,67.450000000008,-2.749999999996362,8.316666666666666,2.316666666666667,3.32,10.566666666666666,11.0
90900649,Sell,4609.23,9.224999999999454,1.3649999999997817,92.24999999999454,13.649999999997817,2.1,0.1,7.5,3.933333333333333,4.0
90927563,Sell,,,,,,,,-1.09,0.3,
90928037,Sell,4658.23,4.694999999999709,1.3849999999993088,46.94999999999709,13.849999999993088,2.283333333333333,1.2833333333333334,1.74,3.45,4.0
90964953,Sell,4658.67,7.192000000000007,-0.6679999999996653,71.92000000000007,-6.679999999996653,5.733333333333333,0.7333333333333333,2.34,10.75,11.0
90967915,Sell,4690.94,1.3549999999995634,-0.8950000000004366,13.549999999995634,-8.950000000004366,0.5,0.5,-0.77,0.9333333333333333,1.0
90970712,Sell,4668.5,7.225000000000364,-0.5150000000003274,72.25000000000364,-5.150000000003274,2.7666666666666666,0.7666666666666667,3.9,4.583333333333333,4.0
91022147,Buy,,,,,,,,1.88,0.8,
91024794,Sell,4657.11,8.134999999999309,0.3919999999998254,81.34999999999309,3.9199999999982538,1.7666666666666666,0.7666666666666667,4.19,2.566666666666667,2.0
91045329,Buy,4652.83,10.375,-4.085000000000036,103.75,-40.850000000000364,8.683333333333334,9.683333333333334,1.86,10.05,10.0
91124606,Buy,4832.95,10.555000000000291,3.2849999999998545,105.55000000000291,32.849999999998545,1.55,1.55,8.9,1.6333333333333333,2.0
91162669,Buy,4754.91,5.835000000000036,-1.9749999999994543,58.350000000000364,-19.749999999994543,3.6,0.6,5.42,4.6,5.0
91200522,Buy,4716.78,7.4650000000001455,-2.524999999999636,74.65000000000146,-25.249999999996362,7.4,12.4,0.06,12.6,13.0
91202282,Sell,4722.92,10.782000000000153,-1.5050000000001091,107.82000000000153,-15.050000000001091,18.133333333333333,0.13333333333333333,2.25,23.466666666666665,24.0
91206718,Buy,4720.48,4.815000000000509,-0.23499999999967258,48.15000000000509,-2.349999999996726,6.5,2.5,2.93,8.5,9.0
91227583,Buy,,,,,,,,2.31,0.5333333333333333,
91267065,Buy,4760.4,-0.5349999999998545,-1.9249999999992724,-5.349999999998545,-19.249999999992724,0.23333333333333334,0.23333333333333334,-1.88,0.55,1.0
91267485,Buy,4760.62,7.4350000000004,-0.16499999999996362,74.350000000004,-1.6499999999996362,6.45,0.45,4.78,16.55,17.0
91276550,Buy,4761.93,6.8149999999996,-0.08500000000003638,68.149999999996,-0.8500000000003638,17.233333333333334,0.23333333333333334,5.46,17.833333333333332,18.0
91352434,Buy,4728.93,3.494999999999891,-5.575000000000728,34.94999999999891,-55.750000000007276,30.45,3.45,3.06,30.65,31.0
91356501,Sell,4734.02,3.9550000000008367,1.2050000000008367,39.55000000000837,12.050000000008367,0.9166666666666666,0.9166666666666666,2.56,1.5666666666666667,1.0
91397685,Buy,4713.36,4.655000000000655,-0.6149999999997817,46.55000000000655,-6.149999999997817,0.016666666666666666,0.016666666666666666,2.98,1.5666666666666667,2.0
91431248,Buy,4768.65,5.454999999999927,-0.10199999999986176,54.54999999999927,-1.0199999999986176,2.283333333333333,0.2833333333333333,4.42,2.55,3.0
91448019,Sell,4768.7,6.244999999999891,1.5450000000000728,62.44999999999891,15.450000000000728,2.3,2.3,1.1,2.8666666666666667,3.0
91488864,Buy,4834.27,7.244999999999891,1.5349999999998545,72.44999999999891,15.349999999998545,1.4666666666666666,9.466666666666667,3.37,13.933333333333334,14.0
91515698,Sell,4819.15,5.831999999999425,-0.29500000000007276,58.31999999999425,-2.9500000000007276,10.766666666666667,2.7666666666666666,4.27,16.583333333333332,16.0
91531357,Sell,4815.58,7.324999999999818,-0.19800000000032014,73.24999999999818,-1.9800000000032014,1.7666666666666666,5.766666666666667,2.0,19.666666666666668,19.0
91585973,Buy,4819.6,4.724999999999454,2.464999999999236,47.24999999999454,24.64999999999236,1.0166666666666666,0.016666666666666666,3.38,2.7333333333333334,3.0
91596159,Sell,4819.54,6.484999999999673,1.681999999999789,64.84999999999673,16.81999999999789,1.6166666666666667,0.6166666666666667,2.19,14.583333333333334,14.0
91645065,Sell,4805.2,7.595000000000255,0.15200000000004366,75.95000000000255,1.5200000000004366,19.1,15.1,4.0,25.55,26.0
91655142,Buy,4783.65,5.9450000000006185,-0.8350000000000364,59.450000000006185,-8.350000000000364,8.3,0.3,3.8,20.583333333333332,21.0
91740834,Sell,4786.71,7.425000000000182,-2.555000000000291,74.25000000000182,-25.55000000000291,2.25,0.25,4.4,3.45,4.0
91776198,Sell,4804.88,0.8350000000000364,-4.434999999999491,8.350000000000364,-44.34999999999491,3.4833333333333334,0.48333333333333334,-1.53,3.5833333333333335,4.0
91797166,Buy,4791.72,3.264999999999418,-0.08500000000003638,32.64999999999418,-0.8500000000003638,3.6,1.6,0.82,4.466666666666667,4.0
91806444,Buy,4783.67,8.734999999999673,0.4349999999994907,87.34999999999673,4.349999999994907,7.166666666666667,0.16666666666666666,5.19,13.866666666666667,14.0
91824729,Buy,4777.82,4.664999999999964,-2.024999999999636,46.649999999999636,-20.249999999996362,6.216666666666667,1.2166666666666666,3.78,7.733333333333333,8.0
91863976,Sell,4770.12,6.585000000000036,-0.8550000000004729,65.85000000000036,-8.55000000000473,8.866666666666667,0.8666666666666667,3.89,19.666666666666668,19.0
91873683,Sell,4755.12,9.68499999999949,1.0349999999998545,96.8499999999949,10.349999999998545,11.066666666666666,4.066666666666666,7.53,11.683333333333334,12.0
91919177,Buy,4698.9,8.215000000000146,-1.8350000000000364,82.15000000000146,-18.350000000000364,3.3833333333333333,0.38333333333333336,2.69,9.5,10.0
91954421,Buy,4708.33,13.585000000000036,-1.425000000000182,135.85000000000036,-14.250000000001819,2.783333333333333,0.7833333333333333,2.91,10.15,10.0
91973017,Sell,4690.11,4.464999999999236,-1.3250000000007276,44.64999999999236,-13.250000000007276,5.9,0.9,3.17,6.483333333333333,6.0
91984519,Buy,4691.77,7.764999999999418,-1.785000000000764,77.64999999999418,-17.85000000000764,5.666666666666667,0.6666666666666666,5.78,6.433333333333334,6.0
92024986,Buy,4722.65,6.664999999999964,-0.5149999999994179,66.64999999999964,-5.149999999994179,6.033333333333333,15.033333333333333,3.9,45.3,46.0
92029007,Sell,4709.01,6.385000000000218,-2.3049999999993815,63.85000000000218,-23.049999999993815,20.0,0.0,4.28,21.233333333333334,22.0
92067522,Buy,4631.5,11.284999999999854,2.5150000000003274,112.84999999999854,25.150000000003274,3.7666666666666666,0.7666666666666667,7.36,10.5,10.0
92099847,Buy,4582.29,4.335000000000036,0.4849999999996726,43.350000000000364,4.849999999996726,1.0166666666666666,0.016666666666666666,2.23,2.4833333333333334,3.0
92117158,Buy,4593.37,5.175000000000182,1.7449999999998909,51.75000000000182,17.44999999999891,0.36666666666666664,0.36666666666666664,2.98,3.45,4.0
92125361,Sell,4571.93,5.835000000000036,0.8450000000002547,58.350000000000364,8.450000000002547,4.616666666666666,0.6166666666666667,3.82,5.55,5.0
92181621,Buy,4634.47,7.8049999999993815,3.005000000000109,78.04999999999382,30.05000000000109,3.1166666666666667,2.1166666666666667,5.54,4.966666666666667,5.0
92218142,Sell,4600.22,10.465000000000146,-0.7849999999998545,104.65000000000146,-7.849999999998545,49.15,0.15,4.15,55.983333333333334,56.0
92274667,Buy,4603.12,9.775000000000546,0.9049999999997453,97.75000000000546,9.049999999997453,0.8333333333333334,0.8333333333333334,8.74,1.6666666666666667,1.0
92286476,Sell,4564.23,2.9249999999992724,-0.005000000000109139,29.249999999992724,-0.050000000001091394,0.5333333333333333,1.5333333333333334,1.77,2.5166666666666666,2.0
92319804,Buy,4527.89,-0.9850000000005821,-4.135000000000218,-9.85000000000582,-41.35000000000218,1.45,0.45,-2.54,1.55,2.0
92331897,Sell,4541.33,4.875,-0.39500000000043656,48.75,-3.9500000000043656,13.483333333333333,2.4833333333333334,3.38,15.516666666666667,16.0
92342438,Sell,4548.47,6.1950000000006185,0.5950000000002547,61.950000000006185,5.950000000002547,9.533333333333333,1.5333333333333334,4.84,9.733333333333333,10.0
92396538,Sell,4649.56,4.9450000000006185,-0.24499999999989086,49.450000000006185,-2.4499999999989086,2.1666666666666665,0.16666666666666666,1.28,2.2,3.0
92408965,Sell,4699.99,5.992000000000189,-0.5250000000005457,59.92000000000189,-5.250000000005457,3.75,0.75,3.79,4.75,5.0
92461110,Buy,4694.78,6.305000000000291,-0.15499999999974534,63.05000000000291,-1.5499999999974534,5.133333333333334,0.13333333333333333,3.81,11.033333333333333,11.0
92535886,Sell,4716.22,6.025000000000546,0.49499999999989086,60.25000000000546,4.949999999998909,6.85,0.85,4.16,8.6,8.0
92561346,Sell,4732.98,7.614999999999782,2.375,76.14999999999782,23.75,4.55,2.55,5.57,8.65,9.0
92611594,Buy,4674.86,4.035000000000764,-0.08500000000003638,40.35000000000764,-0.8500000000003638,3.1333333333333333,0.13333333333333333,2.56,6.566666666666666,7.0
92626347,Sell,4696.5,5.2520000000004075,-1.1549999999997453,52.520000000004075,-11.549999999997453,3.966666666666667,0.9666666666666667,1.66,7.8,7.0
92649888,Buy,4722.52,10.704999999999927,-0.3350000000000364,107.04999999999927,-3.350000000000364,21.933333333333334,0.9333333333333333,4.27,48.06666666666667,48.0
92660254,Buy,4688.79,6.164999999999964,-0.5749999999998181,61.649999999999636,-5.749999999998181,18.65,1.65,2.73,19.983333333333334,20.0
92699406,Buy,4696.22,6.224999999999454,0.4749999999994543,62.24999999999454,4.749999999994543,1.7,0.7,3.18,5.783333333333333,6.0
92704162,Sell,4698.28,4.4650000000001455,0.04500000000007276,44.650000000001455,0.4500000000007276,11.233333333333333,0.23333333333333334,2.59,13.7,14.0
92707912,Buy,4688.92,-0.9949999999998909,-2.5850000000000364,-9.949999999998909,-25.850000000000364,0.7666666666666667,0.7666666666666667,-2.09,1.5333333333333334,1.0
92708453,Sell,4692.21,4.154999999999745,1.5450000000000728,41.54999999999745,15.450000000000728,0.25,0.25,1.18,1.65,2.0
92749649,Sell,4709.23,6.5049999999992,-0.6350000000002183,65.049999999992,-6.350000000002183,8.0,0.0,2.85,17.7,18.0
92755985,Buy,4691.09,3.764999999999418,-0.4650000000001455,37.64999999999418,-4.650000000001455,5.65,4.65,2.64,7.783333333333333,8.0
92794484,Sell,4615.85,5.575000000000728,0.18500000000040018,55.750000000007276,1.8500000000040018,3.2,0.2,4.14,3.5,4.0
92816284,Sell,4567.8,8.875,0.2750000000005457,88.75,2.750000000005457,16.85,0.85,7.18,17.8,17.0
92863125,Buy,4538.98,8.525000000000546,-0.7649999999994179,85.25000000000546,-7.649999999994179,10.633333333333333,0.6333333333333333,7.45,11.583333333333334,11.0
92873305,Buy,4566.67,-0.9049999999997453,-4.994999999999891,-9.049999999997453,-49.94999999999891,0.03333333333333333,1.0333333333333334,-2.38,1.6666666666666667,2.0
92878258,Sell,4550.25,5.7150000000001455,2.5950000000002547,57.150000000001455,25.950000000002547,0.9333333333333333,0.9333333333333333,4.72,0.9666666666666667,1.0
92901499,Sell,4551.85,7.525000000000546,0.3850000000002183,75.25000000000546,3.850000000002183,4.35,0.35,2.9,8.116666666666667,8.0
92905766,Sell,4551.78,8.914999999999964,-1.8850000000002183,89.14999999999964,-18.850000000002183,18.15,0.15,4.06,20.983333333333334,21.0
92943988,Buy,4471.76,4.364999999999782,2.324999999999818,43.64999999999782,23.24999999999818,0.85,0.85,3.4,1.6333333333333333,1.0
92991008,Sell,4528.46,8.074999999999818,0.5749999999998181,80.74999999999818,5.749999999998181,11.183333333333334,0.18333333333333332,5.53,14.966666666666667,15.0
93028917,Sell,4526.58,0.39499999999952706,-2.5349999999998545,3.9499999999952706,-25.349999999998545,0.9666666666666667,2.966666666666667,-2.66,4.583333333333333,4.0
93029514,Buy,4530.06,3.964999999999236,0.20499999999992724,39.64999999999236,2.0499999999992724,3.066666666666667,0.06666666666666667,3.09,3.566666666666667,4.0
93037747,Sell,4522.59,5.175000000000182,-0.9650000000001455,51.75000000000182,-9.650000000001455,2.2333333333333334,0.23333333333333334,4.0,2.466666666666667,3.0
93064584,Buy,4551.65,5.454999999999927,-0.3849999999993088,54.54999999999927,-3.849999999993088,16.95,1.95,6.5,19.1,19.0
93070782,Sell,4568.44,7.074999999999818,0.8849999999993088,70.74999999999818,8.849999999993088,2.316666666666667,0.31666666666666665,5.24,3.2666666666666666,3.0
93086094,Sell,4532.04,8.604999999999563,1.144999999999527,86.04999999999563,11.44999999999527,11.5,2.5,4.61,16.783333333333335,17.0
93091481,Sell,4535.78,1.1049999999995634,-4.595000000000255,11.049999999995634,-45.95000000000255,0.5333333333333333,1.5333333333333334,-2.57,2.8333333333333335,3.0
93095183,Sell,4509.03,7.774999999999636,-0.14500000000043656,77.74999999999636,-1.4500000000043656,3.55,0.55,4.17,5.483333333333333,5.0
93121138,Sell,4489.13,9.734999999999673,0.15499999999974534,97.34999999999673,1.5499999999974534,9.633333333333333,3.6333333333333333,3.87,22.583333333333332,22.0
93131167,Sell,4438.17,13.414999999999964,0.015000000000327418,134.14999999999964,0.15000000000327418,8.333333333333334,1.3333333333333333,3.75,10.9,11.0
93169426,Sell,4378.3,12.252000000000407,-1.6649999999999636,122.52000000000407,-16.649999999999636,8.6,0.6,6.17,12.516666666666667,12.0
93184362,Sell,4424.02,0.11500000000069122,-3.5549999999993815,1.1500000000069122,-35.549999999993815,0.65,1.65,-2.98,2.466666666666667,2.0
93199497,Buy,4508.61,7.708000000000538,-2.05199999999968,77.08000000000538,-20.5199999999968,17.6,5.6,4.58,21.1,21.0
93210316,Sell,4515.02,4.135000000000218,0.11500000000069122,41.35000000000218,1.1500000000069122,3.933333333333333,0.9333333333333333,2.66,4.616666666666666,4.0
93235333,Buy,4553.24,8.00500000000011,-1.0050000000001091,80.05000000000109,-10.050000000001091,33.15,0.15,6.35,41.0,41.0
93252299,Sell,4498.93,8.752000000000407,0.30500000000029104,87.52000000000407,3.0500000000029104,15.916666666666666,5.916666666666667,3.84,21.833333333333332,21.0
93277546,Sell,4472.54,7.484999999999673,4.335000000000036,74.84999999999673,43.350000000000364,0.9666666666666667,0.9666666666666667,5.5,1.6166666666666667,1.0
93309253,Sell,4515.09,8.444999999999709,1.4049999999997453,84.44999999999709,14.049999999997453,2.9833333333333334,0.9833333333333333,5.05,3.5166666666666666,3.0
93345132,Sell,4476.49,6.4650000000001455,1.3049999999993815,64.65000000000146,13.049999999993815,15.716666666666667,3.716666666666667,4.54,19.633333333333333,19.0
93360769,Sell,4446.07,9.574999999999818,-0.10800000000017462,95.74999999999818,-1.0800000000017462,17.5,0.5,5.42,26.533333333333335,27.0
93376580,Sell,4472.1,-0.875,-2.3049999999993815,-8.75,-23.049999999993815,0.2,0.2,-3.03,0.4166666666666667,1.0
93377409,Sell,4469.47,7.335000000000036,0.08500000000003638,73.35000000000036,0.8500000000003638,7.166666666666667,1.1666666666666667,5.21,7.6,8.0
93404708,Sell,4442.42,3.7150000000001455,-1.2250000000003638,37.150000000001455,-12.250000000003638,2.15,1.15,2.41,2.6166666666666667,3.0
93411173,Sell,4470.45,6.494999999999891,-0.2250000000003638,64.94999999999891,-2.250000000003638,8.183333333333334,4.183333333333334,2.26,11.533333333333333,12.0
93443489,Buy,4279.91,12.875,2.7380000000002838,128.75,27.380000000002838,1.0333333333333334,3.033333333333333,2.95,3.15,4.0
93461391,Buy,4324.16,8.835000000000036,0.5250000000005457,88.35000000000036,5.250000000005457,3.95,0.95,8.15,4.916666666666667,4.0
93474519,Sell,4326.45,4.394999999999527,-0.8350000000000364,43.94999999999527,-8.350000000000364,6.683333333333334,0.6833333333333333,0.01,8.083333333333334,8.0
93510992,Sell,4177.67,4.625,-0.7049999999999272,46.25,-7.049999999999272,1.7,3.7,1.99,3.7,4.0
93557927,Buy,4086.19,11.174999999999727,-0.1449999999999818,111.74999999999727,-1.449999999999818,18.866666666666667,2.8666666666666667,8.09,21.033333333333335,21.0
93598278,Sell,4185.65,1.014999999999418,-3.6450000000004366,10.14999999999418,-36.450000000004366,0.31666666666666665,8.316666666666666,-2.4,9.866666666666667,10.0
93609754,Buy,4184.03,9.985000000000582,2.3980000000001382,99.85000000000582,23.980000000001382,4.733333333333333,1.7333333333333334,5.87,6.566666666666666,6.0
93631282,Sell,4312.83,3.555000000000291,-0.16499999999996362,35.55000000000291,-1.6499999999996362,0.05,0.05,2.51,0.4166666666666667,1.0
93650934,Buy,4355.08,13.515000000000327,1.5050000000001091,135.15000000000327,15.050000000001091,10.233333333333333,0.23333333333333334,10.07,10.85,11.0
93681010,Sell,4344.69,1.0649999999995998,-1.1550000000006548,10.649999999995998,-11.550000000006548,1.3333333333333333,3.3333333333333335,-1.7,3.433333333333333,4.0
93682742,Buy,4339.92,5.505000000000109,-0.15499999999974534,55.05000000000109,-1.5499999999974534,3.85,0.85,3.27,5.8,5.0
93700747,Sell,4332.93,8.675000000000182,0.125,86.75000000000182,1.25,6.683333333333334,0.6833333333333333,6.92,8.8,9.0
93757800,Sell,4253.6,10.385000000000218,-0.7950000000000728,103.85000000000218,-7.950000000000728,7.366666666666666,1.3666666666666667,7.6,7.966666666666667,8.0
93776205,Sell,4137.68,7.405000000000655,1.1450000000004366,74.05000000000655,11.450000000004366,5.383333333333334,0.38333333333333336,5.04,8.883333333333333,9.0
93798546,Buy,4189.21,8.515000000000327,-0.2250000000003638,85.15000000000327,-2.250000000003638,7.816666666666666,0.8166666666666667,6.82,11.316666666666666,11.0
93832434,Buy,4135.04,4.335000000000036,-0.3350000000000364,43.350000000000364,-3.350000000000364,8.933333333333334,0.9333333333333333,3.98,9.883333333333333,9.0
93873774,Sell,4127.31,8.035000000000764,1.3150000000005093,80.35000000000764,13.150000000005093,23.716666666666665,0.7166666666666667,4.54,25.816666666666666,26.0
93909211,Buy,4088.7,0.16499999999996362,-3.5949999999998,1.6499999999996362,-35.949999999998,0.45,6.45,-3.38,6.783333333333333,7.0
93935706,Buy,4007.36,12.0949999999998,0.23799999999982901,120.949999999998,2.37999999999829,3.683333333333333,0.6833333333333333,2.37,5.1,5.0
93990129,Buy,3990.0,7.324999999999818,0.10500000000001819,73.24999999999818,1.050000000000182,8.733333333333333,0.7333333333333333,4.22,11.083333333333334,11.0
94051620,Buy,4025.8,9.817999999999756,-0.955000000000382,98.17999999999756,-9.55000000000382,40.983333333333334,0.9833333333333333,8.77,41.28333333333333,41.0
94074059,Sell,4051.97,6.605000000000018,-0.44800000000032014,66.05000000000018,-4.480000000003201,12.116666666666667,0.11666666666666667,4.55,12.816666666666666,13.0
94116926,Buy,4037.87,10.215000000000146,-0.09499999999979991,102.15000000000146,-0.9499999999979991,12.733333333333333,4.733333333333333,8.67,13.233333333333333,13.0
94147775,Buy,3972.5,6.235000000000127,-0.05499999999983629,62.35000000000127,-0.5499999999983629,9.916666666666666,0.9166666666666666,5.19,10.883333333333333,10.0
94199359,Sell,4093.49,10.804999999999836,4.114999999999782,108.04999999999836,41.14999999999782,1.15,0.15,8.63,1.8333333333333333,2.0
94223505,Buy,4124.15,2.155000000000655,-3.7249999999994543,21.55000000000655,-37.24999999999454,0.3,1.3,-3.29,1.9833333333333334,2.0
94240579,Buy,4179.46,3.425000000000182,0.9650000000001455,34.25000000000182,9.650000000001455,0.95,2.95,1.95,2.95,3.0
94241160,Sell,4180.61,7.854999999999563,0.3350000000000364,78.54999999999563,3.350000000000364,13.566666666666666,0.5666666666666667,4.8,13.95,14.0
94258974,Sell,4167.97,7.975000000000364,1.1649999999999636,79.75000000000364,11.649999999999636,44.833333333333336,0.8333333333333334,5.12,46.05,46.0
94289139,Sell,4127.24,7.255000000000109,0.45499999999992724,72.55000000000109,4.549999999999272,2.966666666666667,0.9666666666666667,5.04,3.8333333333333335,3.0
94291110,Sell,4128.54,1.305000000000291,-2.4650000000001455,13.05000000000291,-24.650000000001455,0.7,1.7,-2.74,2.566666666666667,2.0
94292496,Sell,4130.41,8.694999999999709,0.375,86.94999999999709,3.75,7.566666666666666,0.5666666666666667,3.51,12.183333333333334,12.0
94339039,Sell,4131.49,9.034999999999854,0.7349999999996726,90.34999999999854,7.349999999996726,13.583333333333334,0.5833333333333334,6.64,16.916666666666668,17.0
94351863,Sell,4053.41,7.774999999999636,-1.2550000000001091,77.74999999999636,-12.550000000001091,28.016666666666666,0.016666666666666666,5.72,29.066666666666666,30.0
94375434,Sell,4063.53,7.125,-0.04499999999961801,71.25,-0.4499999999961801,3.8833333333333333,0.8833333333333333,3.94,4.0,4.0
94382823,Buy,4101.86,7.914999999999964,-0.1749999999992724,79.14999999999964,-1.749999999992724,13.466666666666667,1.4666666666666666,6.34,21.9,22.0
94425120,Buy,4111.13,7.9650000000001455,-0.944999999999709,79.65000000000146,-9.44999999999709,11.0,0.0,5.39,19.8,20.0
94467306,Sell,4066.64,9.534999999999854,0.47499999999990905,95.34999999999854,4.7499999999990905,12.55,0.55,8.19,12.966666666666667,13.0
94482317,Sell,4063.5,1.4650000000001455,-2.8850000000002183,14.650000000001455,-28.850000000002183,0.55,5.55,-3.54,5.95,6.0
94517647,Sell,4017.7,-0.1449999999999818,-2.1649999999999636,-1.449999999999818,-21.649999999999636,0.9333333333333333,3.933333333333333,-1.69,4.85,4.0
94518850,Buy,4024.24,9.765000000000327,-0.09499999999979991,97.65000000000327,-0.9499999999979991,13.116666666666667,0.11666666666666667,7.08,37.266666666666666,38.0
94571902,Buy,4025.35,7.605000000000018,-0.7649999999998727,76.05000000000018,-7.649999999998727,9.8,0.8,7.2,10.066666666666666,10.0
94588522,Buy,4036.97,3.6150000000002365,-0.45499999999992724,36.150000000002365,-4.549999999999272,6.416666666666667,0.4166666666666667,1.36,11.05,11.0
94627775,Sell,4032.12,6.944999999999709,1.4049999999997453,69.44999999999709,14.049999999997453,7.616666666666666,0.6166666666666667,2.64,11.95,12.0
94694698,Sell,4003.55,10.565000000000055,0.775000000000091,105.65000000000055,7.7500000000009095,35.63333333333333,0.6333333333333333,5.33,73.11666666666666,73.0
94754184,Buy,4020.21,7.8849999999997635,-0.8850000000002183,78.84999999999764,-8.850000000002183,6.2,0.2,5.38,8.266666666666667,9.0
94775324,Sell,4010.12,5.244999999999891,-1.1550000000002,52.44999999999891,-11.550000000002001,7.233333333333333,0.23333333333333334,3.71,7.933333333333334,8.0
94810342,Buy,4075.28,8.454999999999927,0.9849999999996726,84.54999999999927,9.849999999996726,7.45,2.45,4.74,13.133333333333333,13.0
94842197,Sell,4074.65,3.425000000000182,0.9349999999999454,34.25000000000182,9.349999999999454,2.9166666666666665,0.9166666666666666,2.32,3.15,3.0
94864297,Sell,4130.33,5.8149999999996,-0.694999999999709,58.149999999996,-6.94999999999709,37.016666666666666,0.016666666666666666,2.1,61.03333333333333,62.0
94908427,Buy,4129.52,5.634999999999309,0.18499999999949068,56.34999999999309,1.8499999999949068,7.416666666666667,0.4166666666666667,1.14,8.916666666666666,9.0
94927689,Buy,4123.62,0.13500000000021828,-4.585000000000036,1.3500000000021828,-45.850000000000364,18.866666666666667,15.866666666666667,-2.1,19.366666666666667,19.0
94942223,Sell,4096.12,10.864999999999782,0.8150000000000546,108.64999999999782,8.150000000000546,60.61666666666667,0.6166666666666667,2.96,70.36666666666666,70.0
94986774,Sell,4028.48,6.815000000000055,0.9149999999999636,68.15000000000055,9.149999999999636,6.866666666666666,0.8666666666666667,4.29,10.033333333333333,10.0
94991858,Sell,4052.29,7.324999999999818,0.5450000000000728,73.24999999999818,5.450000000000728,42.766666666666666,0.7666666666666667,3.78,51.31666666666667,51.0
