trade_idx,real_dt,real_return_1,real_return_5,real_rsi_14,real_h1_atr_pct,ctrl_dt,ctrl_return_1,ctrl_return_5,ctrl_rsi_14,ctrl_h1_atr_pct,hour_matched,atr_abs_diff,ret1_abs_diff
58,2025-11-20 06:09:00,2.1804079322751413,19.756322329920195,76.00798398945824,0.5691800033055802,2025-11-20 06:01:00,2.209800958317132,13.101182670551825,78.38447648477634,0.5691800033055802,True,0.0,0.029393026041990566
59,2025-11-21 11:14:00,3.5190281534647205,5.502670158299416,64.38797419823047,0.43794534055180384,2026-09-11 11:47:00,-3.5374202788363007,-8.311263713871586,43.2879114539916,0.4366391386112921,True,0.0013062019405117309,7.056448432301021
60,2025-11-24 11:01:00,4.628404369904082,13.256537407213553,48.557089041417875,0.41479813329931886,2026-07-06 11:18:00,4.622234633777644,-5.242987203984972,30.620155005527977,0.4131551679215824,True,0.0016429653777364495,0.006169736126437897
61,2025-11-26 07:36:00,0.14423440976241153,3.919847534765708,58.43971619600754,0.3797347460276101,2025-12-02 07:53:00,0.14225577350757135,2.3951783399978055,61.49789020453735,0.37623995848975506,True,0.0034947875378550375,0.0019786362548401826
62,2025-11-27 06:09:00,0.988815531639542,1.4229914415508915,57.36906202154057,0.29974819807315733,2025-11-11 06:58:00,0.9888799246549063,2.653534085248488,61.4401857305289,0.3052772166117104,True,0.005529018538553088,6.439301536431685e-05
63,2025-11-27 09:02:00,1.1572413776472779,3.762014027970384,51.30759646834966,0.24772986634162522,2026-01-20 09:35:00,1.168066753953756,-5.815033134015657,37.078651636790774,0.24751783658164903,True,0.00021202975997619555,0.010825376306478063
64,2025-12-01 10:14:00,2.5261318900526852,-2.6970663563274933,48.21118813150919,0.43748582758077115,2026-02-25 10:28:00,2.5256201023937663,4.222936329110194,49.359365424586166,0.43489895416721164,True,0.0025868734135595095,0.0005117876589189052
65,2025-12-02 09:32:00,3.756721380856476,-0.09507025097388322,17.344906078408926,0.3227081590119092,2025-09-04 09:05:00,3.742499053742687,7.118820488023481,54.80059078528811,0.32484581165196924,True,0.0021376526400600504,0.01422232711378868
66,2025-12-03 07:33:00,1.3026399775473152,-0.023681222330873553,61.02484458783388,0.37928461686467807,2025-12-03 07:10:00,1.3038165079759523,1.1852736856199364,35.53240734983382,0.37928461686467807,True,0.0,0.0011765304286370792
67,2025-12-04 11:18:00,-0.04052622106009984,7.593731771644574,54.7135534441057,0.2817289563863796,2026-03-18 11:57:00,-0.04010387706143703,-0.12031066620177278,56.10071008486851,0.281679097874015,True,4.985851236460892e-05,0.0004223439986628108
68,2025-12-05 13:06:00,-1.6806225404619735,-2.816498051526617,44.51939281226952,0.19576165190543218,2025-12-05 13:41:00,-1.673798658831105,-2.715200982869037,32.53611746320985,0.19576165190543218,True,0.0,0.006823881630868556
69,2025-12-08 14:57:00,-0.854933261771329,-2.0183575556032007,29.317269021362122,0.24400854207474315,2025-12-08 14:45:00,-0.854444237428087,1.6855819827910068,65.82195366051167,0.24400854207474315,True,0.0,0.0004890243432420505
70,2025-12-09 08:35:00,2.0566265823784846,-0.4542569253251916,40.23605144170675,0.25821823328138116,2025-12-09 08:32:00,2.0083225844236274,-3.1781951913667505,41.043890797793395,0.25821823328138116,True,0.0,0.04830399795485718
71,2025-12-09 18:33:00,0.4044715519690989,-11.786666096343934,62.942080938945615,0.27143803411289336,2025-12-10 07:57:00,0.40409658859319464,2.5677572898752388,37.172011585945825,0.2723717435225342,False,0.000933709409640826,0.0003749633759042581
72,2025-12-10 10:33:00,-1.354580442471942,1.8304547253666925,44.73684198753148,0.21446474900588494,2025-09-11 10:29:00,-1.3595431934865232,-4.060985918055149,40.954274296882666,0.2128790644480917,True,0.0015856845577932321,0.004962751014581102
73,2025-12-10 12:17:00,-3.0492126242187556,-5.192077080909963,57.14285707230926,0.19711574375242488,2025-12-05 12:19:00,3.12996095847895,0.474110598149835,43.85650218708479,0.1976173805402669,True,0.0005016367878420136,6.179173582697706
74,2025-12-10 14:17:00,-0.14303474432986185,2.6707331758735187,59.96978839281797,0.1986323107264115,2025-08-13 14:41:00,-0.14881625597373827,1.7950729266980048,49.99999986481267,0.1943554043199743,True,0.0042769064064371864,0.005781511643876414
75,2025-12-10 14:31:00,-0.9299098345127987,-1.7166215457464773,38.18255897828244,0.1986323107264115,2025-12-10 14:10:00,-0.9300584148208557,-1.7645789392728428,48.953301016859065,0.1986323107264115,True,0.0,0.00014858030805697808
76,2025-12-11 07:32:00,0.37966108129783294,7.3135432336068895,44.03578522698405,0.372745122984357,2025-12-02 07:31:00,0.37951879388931076,-1.3518016314129078,50.077041494435555,0.37623995848975506,True,0.0034948355053980307,0.00014228740852217925
77,2025-12-11 11:09:00,0.40312970935652004,7.8787713388339675,60.645812225125056,0.3511480413264055,2026-04-14 11:33:00,-0.4030516649589089,9.113874305877179,73.19178221832755,0.3573413518724648,True,0.006193310546059316,0.8061813743154289
78,2025-12-12 09:25:00,0.4673841792790512,1.542533611456065,58.87850457660365,0.331336066042302,2025-12-12 09:54:00,0.4670676442386501,0.16346871267058916,58.680721798186056,0.331336066042302,True,0.0,0.00031653504040107805
79,2025-12-15 10:29:00,-0.7826608396799273,1.8420383074868596,62.79620842663972,0.3398704182667607,2026-09-16 10:16:00,0.7843870073220849,6.948412080081123,55.96405222357034,0.34292335025941734,True,0.00305293199265666,1.5670478470020122
80,2025-12-15 13:00:00,-3.2701526032830053,-4.236971026256864,33.97009962827286,0.25647997681284157,2025-12-15 13:33:00,-3.249203541861867,-22.218261064567145,25.98425194246107,0.25647997681284157,True,0.0,0.020949061421138282
81,2025-12-16 06:41:00,1.3301456509484666,-2.0295403091219466,45.981873072882934,0.3515631699849996,2025-10-14 06:57:00,-1.328241979267064,-7.225407509381387,53.69491520327311,0.34771256514797294,True,0.00385060483702665,2.6583876302155307
82,2025-12-17 06:21:00,0.39370033151797657,2.802895089490942,52.3809523137997,0.3716777639668635,2025-12-17 06:50:00,0.39327044861758864,2.03608733426508,60.21314379724975,0.3716777639668635,True,0.0,0.00042988290038792343
83,2025-12-17 07:38:00,7.6569944099302845,12.7063773747782,61.53091257492871,0.3618012979037975,2025-10-14 07:47:00,7.924758024717704,15.019651712300242,65.61527927593804,0.36065132714451925,True,0.0011499707592782515,0.2677636147874196
84,2025-12-18 06:05:00,0.0692374533084461,4.964446481534601,51.78399221552736,0.3338459593241243,2026-06-03 06:48:00,-0.06692208596059679,-2.3640371956712425,43.95061720798955,0.34403266522874265,True,0.010186705904618343,0.1361595392690429
85,2025-12-18 08:02:00,4.731739237313626,6.094386815811426,77.08609257228774,0.29034174643355354,2026-07-10 08:40:00,4.696829396799718,-6.07742395015487,40.87976536232853,0.29537436044316545,True,0.005032614009611913,0.03490984051390811
86,2025-12-19 08:43:00,0.09248266239048064,4.788225129856993,71.95512812440717,0.3975052106975933,2025-12-01 08:07:00,0.09428236389386058,2.7113273361911716,32.60995926598095,0.4025256511444357,True,0.005020440446842411,0.0017997015033799357
87,2025-12-19 12:42:00,0.6536830884340539,6.293225480282771,68.05537056398637,0.24784436317834263,2026-06-17 12:18:00,-0.6471601802360283,2.8901299749262144,65.00488749657123,0.2466965926083023,True,0.0011477705700403407,1.3008432686700822
88,2025-12-22 06:17:00,5.518061618963177,2.035501609825019,51.43552797807844,0.2785140898783413,2025-11-06 06:10:00,5.400917653590742,3.164481458273194,46.716981082714774,0.2906461387385373,True,0.012132048860195976,0.11714396537243488
89,2025-12-22 10:07:00,2.62620096577848,-8.646058868345685,50.205412409333526,0.27875088800292813,2026-05-01 10:18:00,-2.631885180203186,3.1992791828128198,61.78059808589211,0.27990741214328635,True,0.0011565241403582172,5.258086145981666
90,2025-12-23 09:53:00,-0.17859793920327327,4.802210356917858,71.40522859482414,0.29606725423191826,2025-12-23 09:43:00,0.17868609877957908,3.8431588978626863,57.65661243535647,0.29606725423191826,True,0.0,0.35728403798285235
91,2025-12-23 15:38:00,1.0922225949649977,3.6342353892027113,65.9242759637145,0.28251271131543254,2025-12-11 15:08:00,1.092165729026373,5.605813894105083,48.432760295442044,0.2827071918699929,True,0.00019448055456033897,5.686593862463951e-05
92,2025-12-29 04:11:00,-2.571635569089681,10.077584079015711,67.66199534111391,0.4630120550897044,2026-03-05 14:16:00,2.569540240122681,4.938869386272859,54.82328139044284,0.46250270571939167,False,0.0005093493703127172,5.141175809212362
