trade_ticket,trade_time,trade_direction,control_time,clock_event,state_similarity,state_difference,market_difference,event_difference,candidate_hidden_condition
90450144,2026-03-30 14:14:39,Buy,2026-03-30 13:44:00,M30 phase 14,0.3596949996899374,m1_ema20_dist Δz=1.16; m1_range Δz=0.33; m1_atr_ratio Δz=0.22; m1_return_5 Δz=0.19,m1_return_5 Δ=0.000206623; m1_ema20_dist Δ=1.57,event_count,event_count
90468624,2026-03-30 14:52:48,Sell,2026-03-30 14:22:00,M30 phase 22,1.0282107699890035,m1_ema20_dist Δz=1.99; m1_range Δz=1.59; m1_return_5 Δz=1.35; cooldown_log_seconds Δz=1.24,m1_return_5 Δ=0.00148412; m1_ema20_dist Δ=2.7,"event_any, event_count","event_any, event_count"
90670870,2026-03-31 08:16:35,Buy,2026-03-31 07:16:00,M30 phase 16,0.4603253860948499,m1_ema20_dist Δz=1.39; m1_range Δz=0.61; m15_price_ema20 Δz=0.39; m1_atr_ratio Δz=0.27,m1_return_5 Δ=1.29062e-05; m1_ema20_dist Δ=-1.88,same measured event flags,no isolated measured clock/event condition
90689174,2026-03-31 15:00:37,Buy,2026-03-31 13:00:00,M30 phase 0,0.4999552041438649,m15_price_ema20 Δz=1.27; m1_atr_ratio Δz=0.74; h1_price_ema20 Δz=0.51; m1_return_5 Δz=0.49,m1_return_5 Δ=0.000536162; m1_ema20_dist Δ=0.577,"event_any, event_count","event_any, event_count"
90724112,2026-03-31 20:13:28,Buy,2026-03-31 18:13:00,M30 phase 13,0.6586286659097115,m1_return_5 Δz=1.25; m1_ema20_dist Δz=1.21; m1_atr_ratio Δz=0.89; m15_price_ema20 Δz=0.76,m1_return_5 Δ=-0.00137543; m1_ema20_dist Δ=-1.64,event_count,event_count
90765592,2026-04-01 07:08:40,Sell,2026-04-01 09:08:00,M30 phase 8,0.8098823971120134,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.31; trades_today_before Δz=1.03; m1_return_5 Δz=0.69,m1_return_5 Δ=0.000763476; m1_ema20_dist Δ=0.401,same measured event flags,no isolated measured clock/event condition
90783770,2026-04-01 13:01:41,Sell,2026-04-01 16:31:00,M30 phase 1,0.8085500882179584,trades_session_before Δz=1.99; m1_range Δz=1.19; trades_today_before Δz=1.03; m1_atr_ratio Δz=0.72,m1_return_5 Δ=0.000788458; m1_ema20_dist Δ=-0.0919,clock_h1_post120,clock_h1_post120
90900649,2026-04-02 14:51:54,Sell,2026-04-02 13:51:00,M30 phase 21,0.6002422885416292,m1_return_5 Δz=1.82; m15_price_ema20 Δz=0.80; m1_range Δz=0.43; m1_ema20_dist Δz=0.37,m1_return_5 Δ=0.00200379; m1_ema20_dist Δ=-0.501,"event_any, event_count","event_any, event_count"
90927563,2026-04-02 20:40:31,Sell,2026-04-02 20:10:00,M30 phase 10,0.20550379637358063,m1_return_5 Δz=0.47; m1_atr_ratio Δz=0.33; m15_price_ema20 Δz=0.31; m1_ema20_dist Δz=0.27,m1_return_5 Δ=0.000521441; m1_ema20_dist Δ=-0.364,"event_any, event_count","event_any, event_count"
90928037,2026-04-02 21:05:43,Sell,2026-04-02 22:05:00,M30 phase 5,0.7346947481078291,trades_session_before Δz=1.99; trades_today_before Δz=1.03; m15_price_ema20 Δz=0.76; cooldown_log_seconds Δz=0.62,m1_return_5 Δ=0.000193409; m1_ema20_dist Δ=-0.641,"event_any, event_count","event_any, event_count"
90964953,2026-04-06 09:32:16,Sell,2026-04-06 07:32:00,M30 phase 2,0.1433819738886146,m1_ema20_dist Δz=0.34; h1_price_ema20 Δz=0.22; m1_atr_ratio Δz=0.20; m1_range Δz=0.16,m1_return_5 Δ=-7.55548e-05; m1_ema20_dist Δ=-0.464,event_count,event_count
90967915,2026-04-06 13:38:30,Sell,2026-04-06 13:08:00,M30 phase 8,0.2860757493137488,m1_ema20_dist Δz=0.76; m1_range Δz=0.43; m15_price_ema20 Δz=0.32; m1_atr_ratio Δz=0.28,m1_return_5 Δ=0.000191854; m1_ema20_dist Δ=1.02,"event_any, event_count","event_any, event_count"
90970712,2026-04-06 15:20:14,Sell,2026-04-06 14:50:00,M30 phase 20,0.3191151492350689,m15_price_ema20 Δz=0.76; m1_return_5 Δz=0.60; h1_price_ema20 Δz=0.29; m1_range Δz=0.27,m1_return_5 Δ=0.000657717; m1_ema20_dist Δ=0.322,same measured event flags,no isolated measured clock/event condition
91022147,2026-04-07 09:04:07,Buy,2026-04-07 07:04:00,M30 phase 4,0.47175237681168,m1_atr_ratio Δz=1.05; m1_range Δz=0.99; m1_ema20_dist Δz=0.62; m15_price_ema20 Δz=0.35,m1_return_5 Δ=-0.000202142; m1_ema20_dist Δ=-0.838,same measured event flags,no isolated measured clock/event condition
91024794,2026-04-07 11:02:14,Sell,2026-04-07 07:32:00,M30 phase 2,0.8512429901597176,trades_session_before Δz=1.99; cooldown_log_seconds Δz=1.57; trades_today_before Δz=1.03; seconds_since_last_entry Δz=0.73,m1_return_5 Δ=0.000353077; m1_ema20_dist Δ=-0.864,"event_count, clock_h1_post120","event_count, clock_h1_post120"
91045329,2026-04-07 16:21:19,Buy,2026-04-07 14:51:00,M30 phase 21,0.37920198907488756,m1_ema20_dist Δz=1.05; m1_return_5 Δz=0.58; m1_range Δz=0.36; cooldown_log_seconds Δz=0.25,m1_return_5 Δ=-0.000635846; m1_ema20_dist Δ=-1.42,same measured event flags,no isolated measured clock/event condition
91124606,2026-04-08 08:51:27,Buy,2026-04-08 08:21:00,M30 phase 21,0.8030286440727027,m1_ema20_dist Δz=2.05; m1_return_5 Δz=1.74; m15_price_ema20 Δz=0.53; m1_range Δz=0.39,m1_return_5 Δ=0.00191992; m1_ema20_dist Δ=2.77,"event_any, event_count","event_any, event_count"
91162669,2026-04-08 18:32:24,Buy,2026-04-08 21:32:00,M30 phase 2,0.7667161638433575,trades_session_before Δz=1.99; trades_today_before Δz=1.03; cooldown_log_seconds Δz=0.89; m1_ema20_dist Δz=0.76,m1_return_5 Δ=-0.000308901; m1_ema20_dist Δ=1.04,same measured event flags,no isolated measured clock/event condition
91200522,2026-04-09 08:36:36,Buy,2026-04-09 08:06:00,M30 phase 6,0.28530178880094165,m1_range Δz=0.68; m1_atr_ratio Δz=0.51; m15_price_ema20 Δz=0.36; m1_ema20_dist Δz=0.26,m1_return_5 Δ=-0.000249943; m1_ema20_dist Δ=0.353,event_count,event_count
