entry_timestamp,tickets,near_miss_rank,near_miss_timestamp,state_distance,minutes_from_entry,entry_m1_body_abs,near_miss_m1_body_abs,entry_m1_body_ratio,near_miss_m1_body_ratio,entry_m1_range_expansion,near_miss_m1_range_expansion,entry_m1_atr_ratio,near_miss_m1_atr_ratio,entry_m1_velocity_5,near_miss_m1_velocity_5,entry_m1_ema9_20_spread,near_miss_m1_ema9_20_spread,entry_m1_vwap_dist,near_miss_m1_vwap_dist,entry_hour_sin,near_miss_hour_sin,entry_hour_cos,near_miss_hour_cos
2026-02-03 14:00:00,83541051,3,2026-02-03 15:22:00,1.3762828739585853,82.0,5.28,6.82,0.88294315,0.8447913,1.6964539,1.5876106,0.00084011676,0.0010859565,-3.457802,-3.9813802,-0.84839326,-0.6799446,19.584417,14.2474985,-0.5,-0.77162457,-0.8660254,-0.63607824
2026-02-04 19:42:00,83699779,1,2026-02-04 20:47:00,0.42974757048559376,65.0,1.06,0.953,0.1980198,0.18649706,0.55043703,0.52890337,0.001835106,0.0018533126,-1.6259645,-1.6568772,-0.27906615,-0.3107306,-12.731458,-11.711051,-0.90258527,-0.7460574,0.4305111,0.6658817
2026-02-04 19:42:00,83699779,2,2026-02-04 20:27:00,0.4873396064547946,45.0,1.06,1.087,0.1980198,0.22093496,0.55043703,0.7219369,0.001835106,0.0017623331,-1.6259645,-1.9381053,-0.27906615,-0.29706287,-12.731458,-13.124354,-0.90258527,-0.8012538,0.4305111,0.5983246
2026-02-04 19:42:00,83699779,3,2026-02-04 20:38:00,1.1260302976393683,56.0,1.06,1.793,0.1980198,0.24585219,0.55043703,0.82560706,0.001835106,0.00205129,-1.6259645,-1.6177921,-0.27906615,0.117932126,-12.731458,-9.938812,-0.90258527,-0.77162457,0.4305111,0.63607824
2026-02-05 17:27:00,83821484,1,2026-02-05 18:39:00,0.7698195174628766,72.0,7.67,7.27,0.8503326,0.88014525,0.9874111,0.98333335,0.0018963036,0.0018326136,2.2657,1.7656753,-0.010000153,-0.28140754,-6.045206,-6.3904057,-0.9896514,-0.98555607,-0.14349262,0.1693495
2026-02-05 17:27:00,83821484,2,2026-02-05 17:24:00,1.2462278023171762,-3.0,7.67,7.52,0.8503326,0.87645686,0.9874111,0.9624229,0.0018963036,0.0019535092,2.2657,0.74396026,-0.010000153,-0.42745227,-6.045206,-7.2945123,-0.9896514,-0.98768836,-0.14349262,-0.15643446
2026-02-05 17:27:00,83821484,3,2026-02-05 19:06:00,1.268696627525275,99.0,7.67,6.84,0.8503326,0.6902119,0.9874111,1.1990321,0.0018963036,0.0018045955,2.2657,1.3070618,-0.010000153,0.16176465,-6.045206,-6.92762,-0.9896514,-0.95881975,-0.14349262,0.28401536
2026-02-06 07:30:00,83897665,1,2026-02-06 08:20:00,1.3861227188017666,50.0,0.53,1.08,0.30994153,0.56842107,0.46341464,0.5184175,0.00084951095,0.00081293075,2.863451,2.0190876,0.27272293,0.7060698,15.804735,17.056767,0.9238795,0.81915206,-0.38268343,-0.57357645
2026-02-06 07:30:00,83897665,2,2026-02-06 07:29:00,1.4508985240931271,-1.0,0.53,0.05,0.30994153,0.034013607,0.46341464,0.398374,0.00084951095,0.0008870703,2.863451,4.289005,0.27272293,0.13702378,15.804735,15.014121,0.9238795,0.9255405,-0.38268343,-0.3786486
2026-02-06 07:30:00,83897665,3,2026-02-06 07:41:00,1.4658198108956106,11.0,0.53,0.75,0.30994153,0.34293553,0.46341464,0.6366812,0.00084951095,0.00078986865,2.863451,0.7714571,0.27272293,0.22853512,15.804735,16.419228,0.9238795,0.9044551,-0.38268343,-0.42656875
2026-02-06 09:16:00,83915642,1,2026-02-06 09:34:00,0.9285712255879549,18.0,4.77,5.22,0.9408284,0.7721894,0.7196593,1.0370485,0.0014754169,0.0015368712,-0.71386504,-0.7188812,-0.40358654,-0.4776718,13.260168,9.684258,0.656059,0.59482276,-0.7547096,-0.80385685
2026-02-06 09:16:00,83915642,2,2026-02-06 10:09:00,1.0955794022122374,53.0,4.77,4.093,0.9408284,0.7583843,0.7196593,0.8337067,0.0014754169,0.0013697416,-0.71386504,-0.41700947,-0.40358654,-0.11576492,13.260168,9.273372,0.656059,0.46561453,-0.7547096,-0.88498765
2026-02-06 09:16:00,83915642,3,2026-02-06 09:53:00,1.1683135944086884,37.0,4.77,3.77,0.9408284,0.83964366,0.7196593,0.7558923,0.0014754169,0.0012476642,-0.71386504,-1.2936547,-0.40358654,-0.05527809,13.260168,10.508163,0.656059,0.52621394,-0.7547096,-0.8503522
2026-02-06 15:34:00,83923769,1,2026-02-06 15:35:00,0.8503295902907727,1.0,1.77,1.4,0.43488944,0.54901963,1.2149254,0.76119405,0.00087603723,0.0008510236,1.38345,1.3860661,-0.40058616,-0.35107306,18.467882,18.635752,-0.80385685,-0.8064446,-0.59482276,-0.59130967
2026-02-06 15:34:00,83923769,2,2026-02-06 15:38:00,1.1106912912982114,4.0,1.77,1.37,0.43488944,0.4892857,1.2149254,1.0017889,0.00087603723,0.0007585592,1.38345,0.07289038,-0.40058616,-0.20069394,18.467882,20.90599,-0.80385685,-0.8141155,-0.59482276,-0.58070296
2026-02-06 15:34:00,83923769,3,2026-02-06 14:55:00,1.1977246271470638,-39.0,1.77,1.11,0.43488944,0.27475247,1.2149254,1.1649365,0.00087603723,0.0007805467,1.38345,1.5293826,-0.40058616,0.111213826,18.467882,22.624233,-0.80385685,-0.69151306,-0.59482276,-0.72236395
2026-02-09 12:04:00,83980760,1,2026-02-09 11:04:00,2.1828999872558033,-60.0,1.28,3.67,0.19104478,0.5076072,2.4860854,1.9417214,0.0006545997,0.00078375684,2.7728398,2.088994,0.42648542,0.22293866,6.181473,-0.015860101,-0.017452406,0.2419219,-0.9998477,-0.9702957
2026-02-09 12:04:00,83980760,2,2026-02-09 11:06:00,2.2486608436092386,-58.0,1.28,0.69,0.19104478,0.15065502,2.4860854,1.1421447,0.0006545997,0.0008030166,2.7728398,2.8220885,0.42648542,0.54390657,6.181473,0.6734408,-0.017452406,0.23344536,-0.9998477,-0.9723699
2026-02-09 12:04:00,83980760,3,2026-02-09 11:49:00,2.3101368471169432,-15.0,1.28,2.1,0.19104478,0.25392985,2.4860854,2.9119718,0.0006545997,0.00072622084,2.7728398,-0.3696809,0.42648542,0.44988498,6.181473,3.700842,-0.017452406,0.04797813,-0.9998477,-0.9988484
2026-02-11 17:40:00,84397864,1,2026-02-11 18:27:00,0.7796312528105299,47.0,5.893,6.21,0.7357054,0.7056818,1.3049853,1.4848561,0.0012857723,0.0013556003,-3.6887932,-3.1162364,-0.8746976,-0.5808564,-2.6583855,-2.2412586,-0.9961947,-0.99306846,-0.087155744,0.117537394
2026-02-11 17:40:00,84397864,2,2026-02-11 17:42:00,1.3626056022871578,2.0,5.893,8.04,0.7357054,0.8007968,1.3049853,1.4764706,0.0012857723,0.0013213528,-3.6887932,-3.5522447,-0.8746976,-1.2007638,-2.6583855,-3.9129655,-0.9961947,-0.9969173,-0.087155744,-0.0784591
2026-02-11 17:40:00,84397864,3,2026-02-11 17:39:00,1.5745532609163113,-1.0,5.893,6.7,0.7357054,0.77726215,1.3049853,1.5583477,0.0012857723,0.001261076,-3.6887932,-1.6028059,-0.8746976,-0.6859149,-2.6583855,-1.786,-0.9961947,-0.9958049,-0.087155744,-0.091501616
2026-02-12 07:06:00,84448544,1,2026-02-12 07:04:00,0.583596078455455,-2.0,0.99,1.18,0.5857988,0.6378378,0.9465136,1.0361243,0.00041663073,0.00042310636,0.90152276,0.43932658,-0.46552834,-0.726584,-2.3948305,-3.0991461,0.95881975,0.9612617,-0.28401536,-0.27563736
2026-02-12 07:06:00,84448544,2,2026-02-12 07:14:00,0.6198259018756331,8.0,0.99,0.75,0.5857988,0.51831377,0.9465136,0.9275641,0.00041663073,0.00033597762,0.90152276,0.25311705,-0.46552834,-0.34920397,-2.3948305,-4.2422,0.95881975,0.94832367,-0.28401536,-0.31730467
2026-02-12 07:06:00,84448544,3,2026-02-12 07:08:00,0.8205287201761363,2.0,0.99,0.67,0.5857988,0.62616825,0.9465136,0.622093,0.00041663073,0.00040433087,0.90152276,0.03424306,-0.46552834,-0.48223534,-2.3948305,-3.8136127,0.95881975,0.9563047,-0.28401536,-0.2923717
2026-02-12 11:04:00,84480811,1,2026-02-12 11:56:00,0.8008877788272943,52.0,0.17,0.22,0.10625,0.121816166,1.081081,1.0791754,0.00037482745,0.00046299378,1.4482868,0.9336232,0.87900186,0.49540377,1.4325956,1.3679819,0.2419219,0.017452406,-0.9702957,-0.9998477
2026-02-12 11:04:00,84480811,2,2026-02-12 11:57:00,0.9818335236721903,53.0,0.17,0.22,0.10625,0.18965517,1.081081,0.69315803,0.00037482745,0.00044625512,1.4482868,0.9907089,0.87900186,0.54606366,1.4325956,1.5291775,0.2419219,0.013089595,-0.9702957,-0.99991435
2026-02-12 11:04:00,84480811,3,2026-02-12 12:10:00,1.052376117564853,66.0,0.17,0.24,0.10625,0.17142858,1.081081,0.70528966,0.00037482745,0.0004563527,1.4482868,0.8506124,0.87900186,1.175603,1.4325956,5.034458,0.2419219,-0.043619387,-0.9702957,-0.99904823
2026-02-12 13:12:00,84496990,1,2026-02-12 13:48:00,0.7376657807278073,36.0,3.49,2.76,0.95095366,0.9787234,1.7149533,1.6395348,0.00047977976,0.00038832895,-2.3263233,-2.5149333,-0.79576766,-0.563435,0.39874884,-2.8568943,-0.309017,-0.4539905,-0.95105654,-0.8910065
2026-02-12 13:12:00,84496990,2,2026-02-12 13:32:00,0.8726048392576143,20.0,3.49,3.23,0.95095366,0.94721407,1.7149533,1.7609088,0.00047977976,0.000448845,-2.3263233,-1.1224685,-0.79576766,-0.692436,0.39874884,-1.1030085,-0.309017,-0.39073113,-0.95105654,-0.92050487
2026-02-12 13:12:00,84496990,3,2026-02-12 11:30:00,0.8809284687561819,-102.0,3.49,3.307,0.95095366,0.99698526,1.7149533,1.8650548,0.00047977976,0.0004171325,-2.3263233,-2.7178757,-0.79576766,-0.52506787,0.39874884,-1.362852,-0.309017,0.13052619,-0.95105654,-0.9914449
2026-02-13 09:18:00,84665776,1,2026-02-13 09:45:00,0.5693366275714528,27.0,0.583,0.76,0.2512931,0.34126627,0.5994832,0.76793104,0.00078343,0.0006760194,0.0334732,0.0835938,0.15674968,0.04825938,-0.19781524,-0.9367357,0.64944804,0.55557024,-0.76040596,-0.8314696
2026-02-13 09:18:00,84665776,2,2026-02-13 09:57:00,0.7967272521929504,39.0,0.583,0.39,0.2512931,0.16525424,0.5994832,0.8123924,0.00078343,0.000660543,0.0334732,-0.6507383,0.15674968,0.026220703,-0.19781524,-0.7721428,0.64944804,0.5112931,-0.76040596,-0.8594064
2026-02-13 09:18:00,84665776,3,2026-02-13 09:32:00,0.8523199311436012,14.0,0.583,0.71,0.2512931,0.38797814,0.5994832,0.61173326,0.00078343,0.0006752967,0.0334732,0.18537085,0.15674968,-0.22257918,-0.19781524,-1.5170186,0.64944804,0.60181504,-0.76040596,-0.7986355
2026-02-13 13:12:00,84675020,1,2026-02-13 13:11:00,0.9605285771196246,-1.0,2.56,2.14,0.5366876,0.56020945,1.7189189,1.6016772,0.0006224321,0.0005968814,1.6368669,0.3435827,0.2639186,0.121792644,4.2668605,3.6047869,-0.309017,-0.3048643,-0.95105654,-0.9523958
2026-02-13 13:12:00,84675020,2,2026-02-13 13:07:00,0.9794844675485037,-5.0,2.56,2.05,0.5366876,0.56786704,1.7189189,1.3199269,0.0006224321,0.00060903153,1.6368669,0.9611547,0.2639186,-0.051510982,4.2668605,2.7184346,-0.309017,-0.28819627,-0.95105654,-0.9575714
2026-02-13 13:12:00,84675020,3,2026-02-13 11:39:00,1.0064315412872686,-93.0,2.56,2.214,0.5366876,0.3823834,1.7189189,1.7376951,0.0006224321,0.0007358386,1.6368669,1.1236697,0.2639186,0.054774657,4.2668605,5.9874744,-0.309017,0.091501616,-0.95105654,-0.9958049
2026-02-17 12:21:00,84803733,1,2026-02-17 11:44:00,0.4344716030784148,-37.0,0.94,0.99,0.394958,0.4177215,0.9814433,0.97873217,0.0005035219,0.00053103775,-0.6135363,-0.1723363,-0.38719612,-0.48702976,-4.7845645,-5.893364,-0.091501616,0.06975647,-0.9958049,-0.9975641
2026-02-17 12:21:00,84803733,2,2026-02-17 11:43:00,0.531998792359024,-38.0,0.94,1.26,0.394958,0.45652175,0.9814433,1.1397893,0.0005035219,0.0005347052,-0.6135363,-1.0001043,-0.38719612,-0.442006,-4.7845645,-5.488394,-0.091501616,0.07410849,-0.9958049,-0.9972502
2026-02-17 12:21:00,84803733,3,2026-02-17 11:40:00,0.5359494286114227,-41.0,0.94,0.61,0.394958,0.30964467,0.9814433,0.8491379,0.0005035219,0.00056894775,-0.6135363,-0.50749564,-0.38719612,-0.47073898,-4.7845645,-5.222409,-0.091501616,0.087155744,-0.9958049,-0.9961947
2026-02-18 05:30:00,84858142,1,2026-02-18 05:14:00,0.7790364091523971,-16.0,1.393,2.0,0.45080906,0.4267122,1.564557,1.7043636,0.0005068281,0.0005771584,0.2133797,0.04950569,0.66191083,1.0488058,8.761892,7.748091,0.9914449,0.9799247,0.13052619,0.19936794
2026-02-18 05:30:00,84858142,2,2026-02-18 05:33:00,0.7923003721422853,3.0,1.393,1.79,0.45080906,0.6236934,1.564557,1.3831326,0.0005068281,0.00051217084,0.2133797,-0.23903668,0.66191083,0.6400744,8.761892,8.6144905,0.9914449,0.99306846,0.13052619,0.117537394
2026-02-18 05:30:00,84858142,3,2026-02-18 04:37:00,0.8536812927140923,-53.0,1.393,1.23,0.45080906,0.356212,1.564557,1.5635047,0.0005068281,0.00056304224,0.2133797,0.89002454,0.66191083,0.45976275,8.761892,4.7382283,0.9914449,0.9351352,0.13052619,0.35429105
2026-02-19 22:18:00,84960053,1,2026-02-19 23:06:00,0.5650844867624808,48.0,0.06,0.01,0.04347826,0.005586592,0.975265,1.2260274,0.0003381116,0.00034843892,-1.2929505,-1.1101016,0.74529207,0.6717386,-3.1241689,-1.2500964,-0.4305111,-0.23344536,0.90258527,0.9723699
2026-02-19 22:18:00,84960053,2,2026-02-19 23:07:00,0.6891862794945658,49.0,0.06,0.15,0.04347826,0.12531328,0.975265,0.8519573,0.0003381116,0.0003406771,-1.2929505,-0.63533324,0.74529207,0.6498573,-3.1241689,-1.2011311,-0.4305111,-0.2292004,0.90258527,0.97337925
2026-02-19 22:18:00,84960053,3,2026-02-19 22:19:00,0.8181551050332919,1.0,0.06,0.3,0.04347826,0.22058824,0.975265,0.96113074,0.0003381116,0.0003334237,-1.2929505,-0.60741806,0.74529207,0.67895246,-3.1241689,-3.0099578,-0.4305111,-0.42656875,0.90258527,0.9044551
2026-02-20 05:54:00,84971230,1,2026-02-20 05:26:00,0.5392659696449265,-28.0,0.01,0.1,0.0055555557,0.051282052,1.2040133,0.98734176,0.0003805152,0.00048169334,0.1788759,0.033238858,-0.452424,-0.33848357,-1.9479476,-1.0000999,0.99965733,0.9890159,0.026176948,0.14780942
2026-02-20 05:54:00,84971230,2,2026-02-20 04:50:00,0.5883151055162309,-64.0,0.01,0.143,0.0055555557,0.06383929,1.2040133,1.034642,0.0003805152,0.00045086685,0.1788759,-0.025298703,-0.452424,-0.46666774,-1.9479476,-0.80078083,0.99965733,0.95371693,0.026176948,0.3007058
2026-02-20 05:54:00,84971230,3,2026-02-20 04:51:00,0.6653804920821158,-63.0,0.01,0.05,0.0055555557,0.020576132,1.2040133,1.1224018,0.0003805152,0.00045338777,0.1788759,-0.5075656,-0.452424,-0.42323545,-1.9479476,-0.75504625,0.99965733,0.95501995,0.026176948,0.29654157
2026-02-23 09:30:00,85066329,1,2026-02-23 11:25:00,2.128156406253084,115.0,4.823,6.04,0.90657896,0.9853181,4.2390437,3.1844156,0.00033203568,0.0005076355,-3.3552685,-3.2154264,-0.49007505,-0.45588002,-1.1959591,-9.25929,0.6087614,0.15212339,-0.7933533,-0.98836154
2026-02-23 09:30:00,85066329,2,2026-02-23 09:31:00,2.7319955665604176,1.0,4.823,2.0,0.90657896,0.44642857,4.2390437,3.4107347,0.00033203568,0.00037028058,-3.3552685,-2.3682945,-0.49007505,-0.5562721,-1.1959591,-0.002653449,0.6087614,0.605294,-0.7933533,-0.79600203
2026-02-23 09:30:00,85066329,3,2026-02-23 11:30:00,2.7934996395655647,120.0,4.823,4.11,0.90657896,0.606463,4.2390437,3.322059,0.00033203568,0.00055934367,-3.3552685,-1.0325923,-0.49007505,-0.90942436,-1.1959591,-9.35339,0.6087614,0.13052619,-0.7933533,-0.9914449
2026-02-23 11:21:00,85084978,1,2026-02-23 10:17:00,0.7369856575529715,-64.0,0.52,0.577,0.29714286,0.24172601,0.9020619,0.87164503,0.0004422062,0.0005852343,-0.6559643,-0.7991381,0.0725345,-0.027652033,-6.7764945,-2.415951,0.1693495,0.43444526,-0.98555607,-0.90069824
2026-02-23 11:21:00,85084978,2,2026-02-23 11:24:00,0.8534249900497344,3.0,0.52,0.19,0.29714286,0.107344635,0.9020619,0.9194805,0.0004422062,0.0004541956,-0.6559643,-0.9563533,0.0725345,-0.17642097,-6.7764945,-7.777225,0.1693495,0.15643446,-0.98555607,-0.98768836
2026-02-23 11:21:00,85084978,3,2026-02-23 11:14:00,0.8656444827214962,-7.0,0.52,0.14,0.29714286,0.10218978,0.9020619,0.7061856,0.0004422062,0.00051062927,-0.6559643,-1.0257158,0.0725345,0.05120233,-6.7764945,-6.191501,0.1693495,0.19936794,-0.98555607,-0.9799247
2026-02-23 15:02:00,85182793,1,2026-02-23 15:03:00,0.8622959959159602,1.0,0.84,1.54,0.30545455,0.44252872,1.8707483,2.148148,0.00034523234,0.00036890924,1.5627625,1.0050472,-0.083209425,-0.06858088,1.0682548,0.2941345,-0.71325046,-0.7163019,-0.70090926,-0.69779044
2026-02-23 15:02:00,85182793,2,2026-02-23 15:04:00,0.8845359858150913,2.0,0.84,1.38,0.30545455,0.50735295,1.8707483,1.6790123,0.00034523234,0.0003801702,1.5627625,1.3527652,-0.083209425,0.016142037,1.0682548,0.9994009,-0.71325046,-0.7193398,-0.70090926,-0.6946584
2026-02-23 15:02:00,85182793,3,2026-02-23 13:51:00,1.19277176332207,-71.0,0.84,1.73,0.30545455,0.4458763,1.8707483,2.076532,0.00034523234,0.00044044433,1.5627625,1.4927669,-0.083209425,0.3833098,1.0682548,2.3728945,-0.71325046,-0.46561453,-0.70090926,-0.88498765
2026-02-24 10:04:00,85342738,1,2026-02-24 10:05:00,0.34101058264779893,1.0,0.09,0.19,0.05064716,0.09405941,0.9825823,1.0466322,0.00045135064,0.00044700157,-1.6970423,-1.28944,-0.017236125,-0.040723637,-8.309641,-8.294039,0.4848096,0.48098877,-0.8746197,-0.87672675
2026-02-24 10:04:00,85342738,2,2026-02-24 10:03:00,0.553558150131253,-1.0,0.09,0.03,0.05064716,0.023255814,0.9825823,0.7247191,0.00045135064,0.0004596205,-1.6970423,-1.165689,-0.017236125,0.027645843,-8.309641,-8.120865,0.4848096,0.48862123,-0.8746197,-0.872496
2026-02-24 10:04:00,85342738,3,2026-02-24 10:47:00,0.6070342562920381,43.0,0.09,0.19,0.05064716,0.080168776,0.9825823,0.9404762,0.00045135064,0.00053811265,-1.6970423,-1.2495105,-0.017236125,0.03017507,-8.309641,-4.5637636,0.4848096,0.31316382,-0.8746197,-0.9496991
2026-02-24 15:11:00,85385479,1,2026-02-24 15:06:00,0.9502930445023565,-5.0,1.96,1.51,0.59938836,0.4824281,1.8370787,1.7733711,0.0003413189,0.00033164409,-1.2243767,-0.11079534,-0.6078623,-0.769358,-9.012312,-8.037135,-0.7402181,-0.7253744,-0.6723668,-0.68835455
2026-02-24 15:11:00,85385479,2,2026-02-24 14:52:00,1.0785899677113746,-19.0,1.96,2.05,0.59938836,0.6972789,1.8370787,2.1721463,0.0003413189,0.0002937223,-1.2243767,-1.8033918,-0.6078623,-0.13126999,-9.012312,-7.8734927,-0.7402181,-0.6819984,-0.6723668,-0.7313537
2026-02-24 15:11:00,85385479,3,2026-02-24 15:12:00,1.1021544190759576,1.0,1.96,1.4,0.59938836,0.5190953,1.8370787,1.5151685,0.0003413189,0.00035431035,-1.2243767,-2.4907222,-0.6078623,-0.7368781,-9.012312,-9.471785,-0.7402181,-0.7431448,-0.6723668,-0.6691306
2026-02-24 15:21:00,85396743,1,2026-02-24 15:18:00,1.2917403269346883,-3.0,3.33,4.333,0.6235955,0.72737956,2.3892617,2.9272728,0.00061783835,0.00045666136,-3.8278391,-3.837279,-1.5385504,-1.1760342,-9.363963,-10.861699,-0.7688418,-0.76040596,-0.639439,-0.64944804
2026-02-24 15:21:00,85396743,2,2026-02-24 16:49:00,1.7456078839807967,88.0,3.33,5.267,0.6235955,0.64255214,2.3892617,2.2124157,0.00061783835,0.000929772,-3.8278391,-3.4014704,-1.5385504,-0.97638226,-9.363963,-10.348482,-0.7688418,-0.9523958,-0.639439,-0.3048643
2026-02-24 15:21:00,85396743,3,2026-02-24 16:50:00,1.7483653122059446,89.0,3.33,5.0,0.6235955,0.70621467,2.3892617,1.8680738,0.00061783835,0.00096280815,-3.8278391,-3.9164896,-1.5385504,-1.1619717,-9.363963,-10.9204035,-0.7688418,-0.95371693,-0.639439,-0.3007058
2026-02-25 07:59:00,85640223,1,2026-02-25 08:00:00,0.5983915368960236,1.0,0.25,0.45,0.25252524,0.39370078,0.98507464,1.1373135,0.00025668283,0.00025408255,0.9322511,1.0480361,-0.03417442,0.037586004,10.107629,10.522132,0.8681988,0.8660254,-0.4962165,-0.5
2026-02-25 07:59:00,85640223,2,2026-02-25 07:55:00,0.6294428015090332,-4.0,0.25,0.24,0.25252524,0.2264151,0.98507464,1.0392157,0.00025668283,0.0002457859,0.9322511,0.22773445,-0.03417442,-0.27915493,10.107629,9.849829,0.8681988,0.87672675,-0.4962165,-0.48098877
2026-02-25 07:59:00,85640223,3,2026-02-25 07:46:00,0.6972830089597488,-13.0,0.25,0.33,0.25252524,0.25384617,0.98507464,0.9489051,0.00025668283,0.00030530873,0.9322511,0.20220089,-0.03417442,0.257336,10.107629,9.619565,0.8681988,0.89493436,-0.4962165,-0.4461978
2026-02-25 11:35:00,85668110,1,2026-02-25 11:32:00,0.32665481974320837,-3.0,0.65,0.6,0.4779412,0.41958043,0.88111436,0.9030628,0.00033966097,0.00035153495,1.0597457,1.1065217,0.83713984,0.7160658,10.392059,8.95453,0.10886688,0.12186934,-0.99405634,-0.99254614
2026-02-25 11:35:00,85668110,2,2026-02-25 11:37:00,0.4759714828136908,2.0,0.65,0.7,0.4779412,0.37433156,0.88111436,1.0108109,0.00033966097,0.0003450627,1.0597457,1.2773887,0.83713984,0.9226122,10.392059,10.337208,0.10886688,0.10018806,-0.99405634,-0.99496853
2026-02-25 11:35:00,85668110,3,2026-02-25 11:36:00,0.5486863839113115,1.0,0.65,0.99,0.4779412,0.495,0.88111436,1.1672016,0.00033966097,0.00034283122,1.0597457,1.3697165,0.83713984,0.92328006,10.392059,10.84808,0.10886688,0.104528464,-0.99405634,-0.9945219
2026-02-25 12:03:00,85668988,1,2026-02-25 12:05:00,1.1071631295845044,2.0,1.9,1.15,0.54285717,0.41516244,2.121212,1.5649718,0.00035719803,0.00044190182,-1.8580942,-1.6247085,-1.0989866,-1.1052433,3.1208558,1.7874742,-0.013089595,-0.021814885,-0.99991435,-0.999762
2026-02-25 12:03:00,85668988,2,2026-02-25 13:10:00,1.1902355445083626,67.0,1.9,1.93,0.54285717,0.595679,2.121212,1.6322418,0.00035719803,0.0004160572,-1.8580942,-2.044628,-1.0989866,-0.6079157,3.1208558,2.7616968,-0.013089595,-0.3007058,-0.99991435,-0.95371693
2026-02-25 12:03:00,85668988,3,2026-02-25 10:26:00,1.2291337665770954,-97.0,1.9,2.51,0.54285717,0.69722223,2.121212,1.7433414,0.00035719803,0.0003936942,-1.8580942,-1.9746525,-1.0989866,-0.71460384,3.1208558,3.9557276,-0.013089595,0.39874908,-0.99991435,-0.9170601
2026-02-25 16:23:00,85704475,1,2026-02-25 16:32:00,0.5376440741485652,9.0,1.7,1.25,0.7296137,0.63131315,1.1095238,1.0531915,0.0004058969,0.00038553838,-0.27541608,-0.14498173,0.32455224,0.15222336,4.873991,5.0235276,-0.91176206,-0.92718387,-0.41071886,-0.37460658
2026-02-25 16:23:00,85704475,2,2026-02-25 16:34:00,0.6469555447892616,11.0,1.7,2.01,0.7296137,0.73357666,1.1095238,1.4574468,0.0004058969,0.00039295334,-0.27541608,-0.4316936,0.32455224,0.1452491,4.873991,4.619383,-0.91176206,-0.9304176,-0.41071886,-0.3665012
2026-02-25 16:23:00,85704475,3,2026-02-25 16:21:00,0.6644691513588242,-2.0,1.7,1.43,0.7296137,0.57894737,1.1095238,1.1761905,0.0004058969,0.0003907041,-0.27541608,0.14306676,0.32455224,0.41237128,4.873991,5.008419,-0.91176206,-0.90814316,-0.41071886,-0.41865975
2026-02-26 08:05:00,85787460,1,2026-02-26 08:01:00,0.7761126842397603,-4.0,1.67,1.167,0.9488636,0.9725,1.460581,1.1782032,0.00027426332,0.0002176326,0.49149027,1.2121097,-0.18362837,-0.17741491,8.131523,10.7293415,0.85491186,0.8638355,-0.51877326,-0.503774
2026-02-26 08:05:00,85787460,2,2026-02-26 07:24:00,0.7865278390807615,-41.0,1.67,2.1,0.9488636,0.96330273,1.460581,1.744,0.00027426332,0.0002998389,0.49149027,-0.070650905,-0.18362837,0.06102155,8.131523,7.810499,0.85491186,0.9335804,-0.51877326,-0.35836795
2026-02-26 08:05:00,85787460,3,2026-02-26 09:11:00,0.9787565559056883,66.0,1.67,1.68,0.9488636,0.8704663,1.460581,1.1133544,0.00027426332,0.00038878937,0.49149027,0.8315856,-0.18362837,0.12937964,8.131523,6.1644225,0.85491186,0.6723668,-0.51877326,-0.7402181
2026-02-26 11:31:00,85827276,1,2026-02-26 10:10:00,0.8602092883609729,-81.0,2.02,1.85,0.36396396,0.4214123,2.4183006,2.0338197,0.0005417327,0.0004942496,-2.4879932,-2.2673402,-0.7560236,-0.8307554,-2.1041255,-0.029767027,0.12619896,0.4617486,-0.99200493,-0.8870108
2026-02-26 11:31:00,85827276,2,2026-02-26 11:03:00,1.214597273569141,-28.0,2.02,1.69,0.36396396,0.46944445,2.4183006,1.9961187,0.0005417327,0.0004194948,-2.4879932,-1.8859897,-0.7560236,-0.2809946,-2.1041255,-1.1213517,0.12619896,0.2461533,-0.99200493,-0.9692309
2026-02-26 11:31:00,85827276,3,2026-02-26 10:24:00,1.3476217320390558,-67.0,2.02,1.27,0.36396396,0.25298804,2.4183006,2.1840332,0.0005417327,0.00046612264,-2.4879932,-1.2950976,-0.7560236,-0.33515617,-2.1041255,0.095691495,0.12619896,0.40673664,-0.99200493,-0.9135454
2026-02-26 13:27:00,85833216,1,2026-02-26 13:26:00,0.723834492576152,-1.0,0.77,1.13,0.42307693,0.5885417,1.2953737,1.4600761,0.00031851462,0.0003159585,0.52694124,0.24419414,-0.62236106,-0.6843662,-0.25233203,0.23378408,-0.37055743,-0.3665012,-0.9288095,-0.9304176
2026-02-26 13:27:00,85833216,2,2026-02-26 13:29:00,0.8102707387363188,2.0,0.77,0.84,0.42307693,0.4375,1.2953737,1.1851852,0.00031851462,0.00033340923,0.52694124,-0.5500163,-0.62236106,-0.7755907,-0.25233203,-2.015376,-0.37055743,-0.3786486,-0.9288095,-0.9255405
2026-02-26 13:27:00,85833216,3,2026-02-26 13:41:00,1.1823840197391273,14.0,0.77,1.4,0.42307693,0.60949063,1.2953737,1.001526,0.00031851462,0.00042239382,0.52694124,1.1020594,-0.62236106,-0.9661994,-0.25233203,-3.0371926,-0.37055743,-0.42656875,-0.9288095,-0.9044551
