ticket,role,observed_timestamp,observed_entry_minute,control_timestamp,state_similarity,event_sequence_similarity,observed_event_cross_prior_high_10,control_event_cross_prior_high_10,observed_event_cross_prior_low_10,control_event_cross_prior_low_10,observed_event_cross_prior_high_20,control_event_cross_prior_high_20,observed_event_cross_prior_low_20,control_event_cross_prior_low_20,observed_event_cross_session_high,control_event_cross_session_high,observed_event_cross_session_low,control_event_cross_session_low,observed_event_cross_vwap,control_event_cross_vwap,observed_event_cross_ema20,control_event_cross_ema20,observed_event_large_body_expansion,control_event_large_body_expansion,observed_event_compression_to_expansion,control_event_compression_to_expansion,observed_event_higher_low_break,control_event_higher_low_break,observed_event_lower_high_break,control_event_lower_high_break,observed_event_false_break_high,control_event_false_break_high,observed_event_false_break_low,control_event_false_break_low,observed_event_impulse_pullback_cont_up,control_event_impulse_pullback_cont_up,observed_event_impulse_pullback_cont_down,control_event_impulse_pullback_cont_down,observed_event_immediate_reversal,control_event_immediate_reversal,observed_boundary_5,control_boundary_5,observed_boundary_15,control_boundary_15,observed_boundary_30,control_boundary_30,observed_boundary_60,control_boundary_60
85084978,after,2026-02-23 11:21:20,2026-02-23 11:21:00,2026-02-23 11:24:00,0.22402786665829952,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85182793,before,2026-02-23 15:02:41,2026-02-23 15:02:00,2026-02-23 14:50:00,0.17818898825866653,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85182793,after,2026-02-23 15:02:41,2026-02-23 15:02:00,2026-02-23 15:04:00,0.038213926974568886,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85342738,before,2026-02-24 10:04:42,2026-02-24 10:04:00,2026-02-24 09:04:00,0.20934770349750573,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85342738,after,2026-02-24 10:04:42,2026-02-24 10:04:00,2026-02-24 10:12:00,0.13055479622060803,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85385479,before,2026-02-24 15:11:40,2026-02-24 15:11:00,2026-02-24 15:06:00,0.20891634818586455,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85385479,after,2026-02-24 15:11:40,2026-02-24 15:11:00,2026-02-24 15:14:00,0.15213388614298937,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85396743,before,2026-02-24 15:21:50,2026-02-24 15:21:00,2026-02-24 15:18:00,0.2990283990535958,0.8235294117647058,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85396743,after,2026-02-24 15:21:50,2026-02-24 15:21:00,2026-02-24 15:55:00,0.4490433422836386,0.7647058823529411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85640223,before,2026-02-25 07:59:03,2026-02-25 07:59:00,2026-02-25 07:43:00,0.08666464203590947,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85640223,after,2026-02-25 07:59:03,2026-02-25 07:59:00,2026-02-25 08:15:00,0.16969734681118087,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
85668110,before,2026-02-25 11:35:37,2026-02-25 11:35:00,2026-02-25 11:25:00,0.16355960837533437,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
85668110,after,2026-02-25 11:35:37,2026-02-25 11:35:00,2026-02-25 11:39:00,0.15759516935727513,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85668988,before,2026-02-25 12:03:39,2026-02-25 12:03:00,2026-02-25 10:55:00,0.2322620628238663,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85668988,after,2026-02-25 12:03:39,2026-02-25 12:03:00,2026-02-25 12:05:00,0.17229441348570862,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85704475,before,2026-02-25 16:23:24,2026-02-25 16:23:00,2026-02-25 16:21:00,0.072418051413553,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85704475,after,2026-02-25 16:23:24,2026-02-25 16:23:00,2026-02-25 16:28:00,0.12409083358874212,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85787460,before,2026-02-26 08:05:35,2026-02-26 08:05:00,2026-02-26 07:31:00,0.1278954456101037,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85787460,after,2026-02-26 08:05:35,2026-02-26 08:05:00,2026-02-26 08:09:00,0.09573138097107062,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85827276,before,2026-02-26 11:31:35,2026-02-26 11:31:00,2026-02-26 11:27:00,0.30282677235479577,0.7058823529411765,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85827276,after,2026-02-26 11:31:35,2026-02-26 11:31:00,2026-02-26 11:48:00,0.2227999655215611,0.7647058823529411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85833216,before,2026-02-26 13:27:11,2026-02-26 13:27:00,2026-02-26 13:17:00,0.16445033204549064,0.7647058823529411,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85833216,after,2026-02-26 13:27:11,2026-02-26 13:27:00,2026-02-26 13:40:00,0.28509156786466355,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85865765,before,2026-02-26 15:59:18,2026-02-26 15:59:00,2026-02-26 15:56:00,0.1298490818871482,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85865765,after,2026-02-26 15:59:18,2026-02-26 15:59:00,2026-02-26 16:04:00,0.2438971151967131,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85935017,before,2026-02-27 06:54:59,2026-02-27 06:54:00,2026-02-27 06:33:00,0.07364512208621249,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85935017,after,2026-02-27 06:54:59,2026-02-27 06:54:00,2026-02-27 06:57:00,0.11812636122151517,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85942844,before,2026-02-27 09:56:14,2026-02-27 09:56:00,2026-02-27 09:52:00,0.18667772147463046,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85942844,after,2026-02-27 09:56:14,2026-02-27 09:56:00,2026-02-27 09:58:00,0.1578614685819259,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85948772,before,2026-02-27 12:46:26,2026-02-27 12:46:00,2026-02-27 12:28:00,0.14886357022138857,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85948772,after,2026-02-27 12:46:26,2026-02-27 12:46:00,2026-02-27 12:59:00,0.3929100409981141,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86000608,before,2026-02-27 17:00:40,2026-02-27 17:00:00,2026-02-27 16:58:00,0.3576218542536542,0.7647058823529411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
86000608,after,2026-02-27 17:00:40,2026-02-27 17:00:00,2026-02-27 17:14:00,0.12652946155069308,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
86011644,before,2026-02-27 17:18:57,2026-02-27 17:18:00,2026-02-27 17:12:00,0.09169284450739801,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86011644,after,2026-02-27 17:18:57,2026-02-27 17:18:00,2026-02-27 17:31:00,0.08024639683322335,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86014472,before,2026-02-27 17:27:11,2026-02-27 17:27:00,2026-02-27 17:19:00,0.16018272446249307,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86014472,after,2026-02-27 17:27:11,2026-02-27 17:27:00,2026-02-27 17:57:00,0.39529137881238524,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86155613,before,2026-03-02 09:32:11,2026-03-02 09:32:00,2026-03-02 09:30:00,0.12253480947131863,0.7647058823529411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
86155613,after,2026-03-02 09:32:11,2026-03-02 09:32:00,2026-03-02 10:02:00,0.16449167279550253,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86161488,before,2026-03-02 10:37:17,2026-03-02 10:37:00,2026-03-02 10:33:00,0.20427374876124274,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86161488,after,2026-03-02 10:37:17,2026-03-02 10:37:00,2026-03-02 10:52:00,0.17383740783778684,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86192606,before,2026-03-02 14:46:12,2026-03-02 14:46:00,2026-03-02 13:54:00,1.2875589479525018,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86192606,after,2026-03-02 14:46:12,2026-03-02 14:46:00,2026-03-02 16:13:00,1.0835066608846544,0.9411764705882353,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86558318,before,2026-03-03 07:57:14,2026-03-03 07:57:00,2026-03-03 07:17:00,0.14948371849239747,0.8823529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86558318,after,2026-03-03 07:57:14,2026-03-03 07:57:00,2026-03-03 07:59:00,0.1083853074920722,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86624724,before,2026-03-03 12:45:26,2026-03-03 12:45:00,2026-03-03 12:20:00,0.3082835205722083,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
86624724,after,2026-03-03 12:45:26,2026-03-03 12:45:00,2026-03-03 12:47:00,0.21883265167702545,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
86716303,before,2026-03-03 16:46:45,2026-03-03 16:46:00,2026-03-03 16:12:00,0.5127027583854594,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86716303,after,2026-03-03 16:46:45,2026-03-03 16:46:00,2026-03-03 17:32:00,0.45759933957144866,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86773790,before,2026-03-04 09:45:10,2026-03-04 09:45:00,2026-03-04 09:40:00,0.258805543101364,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
86773790,after,2026-03-04 09:45:10,2026-03-04 09:45:00,2026-03-04 11:23:00,0.2934620654593072,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
86784552,before,2026-03-04 13:12:36,2026-03-04 13:12:00,2026-03-04 13:10:00,0.29198883053721736,0.7058823529411765,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86784552,after,2026-03-04 13:12:36,2026-03-04 13:12:00,2026-03-04 13:56:00,0.25188998737546503,0.8235294117647058,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86894280,before,2026-03-05 09:02:29,2026-03-05 09:02:00,2026-03-05 09:00:00,0.25147883425414047,0.7647058823529411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
86894280,after,2026-03-05 09:02:29,2026-03-05 09:02:00,2026-03-05 09:08:00,0.22368676694519168,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87000308,before,2026-03-05 21:20:01,2026-03-05 21:20:00,2026-03-05 20:14:00,0.19011171301002167,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87000308,after,2026-03-05 21:20:01,2026-03-05 21:20:00,2026-03-05 21:24:00,0.03472005695830778,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87025580,before,2026-03-06 07:23:56,2026-03-06 07:23:00,2026-03-06 07:20:00,0.26051606309522224,0.8235294117647058,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87025580,after,2026-03-06 07:23:56,2026-03-06 07:23:00,2026-03-06 07:25:00,0.10431262041415724,1.0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87031092,before,2026-03-06 10:19:20,2026-03-06 10:19:00,2026-03-06 10:16:00,0.10933989036097727,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87031092,after,2026-03-06 10:19:20,2026-03-06 10:19:00,2026-03-06 10:54:00,0.19913024340389757,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87193343,before,2026-03-09 09:09:59,2026-03-09 09:09:00,2026-03-09 09:02:00,0.1350068719157478,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87193343,after,2026-03-09 09:09:59,2026-03-09 09:09:00,2026-03-09 09:13:00,0.3570934145967843,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87220510,before,2026-03-09 10:55:33,2026-03-09 10:55:00,2026-03-09 10:45:00,0.1550034928023034,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
87220510,after,2026-03-09 10:55:33,2026-03-09 10:55:00,2026-03-09 11:26:00,0.07652318104516899,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87303856,before,2026-03-09 14:32:49,2026-03-09 14:32:00,2026-03-09 14:27:00,0.1834286224376121,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87303856,after,2026-03-09 14:32:49,2026-03-09 14:32:00,2026-03-09 14:35:00,0.04068737183607098,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87433721,before,2026-03-10 09:45:41,2026-03-10 09:45:00,2026-03-10 09:07:00,0.14417537366587163,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
87433721,after,2026-03-10 09:45:41,2026-03-10 09:45:00,2026-03-10 09:57:00,0.13592307620677146,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
87436917,before,2026-03-10 10:43:46,2026-03-10 10:43:00,2026-03-10 10:39:00,0.12911821119669956,0.8235294117647058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87436917,after,2026-03-10 10:43:46,2026-03-10 10:43:00,2026-03-10 10:45:00,0.15941208998854992,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87455839,before,2026-03-10 11:14:56,2026-03-10 11:14:00,2026-03-10 11:10:00,0.09073978763398838,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87455839,after,2026-03-10 11:14:56,2026-03-10 11:14:00,2026-03-10 11:34:00,0.13235632117482185,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87634841,before,2026-03-11 10:08:12,2026-03-11 10:08:00,2026-03-11 09:07:00,0.12861413927031612,0.7647058823529411,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87634841,after,2026-03-11 10:08:12,2026-03-11 10:08:00,2026-03-11 11:09:00,0.14807730275276318,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87640068,before,2026-03-11 12:39:31,2026-03-11 12:39:00,2026-03-11 12:26:00,0.22146198356861996,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87640068,after,2026-03-11 12:39:31,2026-03-11 12:39:00,2026-03-11 12:43:00,0.13747885724950118,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87715345,before,2026-03-12 09:41:54,2026-03-12 09:41:00,2026-03-12 09:33:00,0.23337633630769938,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87715345,after,2026-03-12 09:41:54,2026-03-12 09:41:00,2026-03-12 09:44:00,0.2642748463836341,0.7647058823529411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87725200,before,2026-03-12 11:02:44,2026-03-12 11:02:00,2026-03-12 10:47:00,0.1855530963832341,0.5882352941176471,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87725200,after,2026-03-12 11:02:44,2026-03-12 11:02:00,2026-03-12 11:11:00,0.2540061064590243,0.7058823529411765,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87728679,before,2026-03-12 13:51:53,2026-03-12 13:51:00,2026-03-12 13:41:00,0.2431061858050149,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87728679,after,2026-03-12 13:51:53,2026-03-12 13:51:00,2026-03-12 14:09:00,0.15596026706722832,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87728889,before,2026-03-12 13:54:26,2026-03-12 13:54:00,2026-03-12 13:40:00,0.11273521924748653,0.8823529411764706,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87728889,after,2026-03-12 13:54:26,2026-03-12 13:54:00,2026-03-12 14:55:00,0.18488646297513792,1.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87764166,before,2026-03-12 18:26:23,2026-03-12 18:26:00,2026-03-12 18:24:00,0.13539944638988569,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87764166,after,2026-03-12 18:26:23,2026-03-12 18:26:00,2026-03-12 18:28:00,0.12884781579852053,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87966615,before,2026-03-13 08:37:52,2026-03-13 08:37:00,2026-03-13 08:35:00,0.18084704401018983,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87966615,after,2026-03-13 08:37:52,2026-03-13 08:37:00,2026-03-13 08:40:00,0.050868761130339536,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88014898,before,2026-03-13 13:14:10,2026-03-13 13:14:00,2026-03-13 13:06:00,0.15903105600295658,0.8235294117647058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88014898,after,2026-03-13 13:14:10,2026-03-13 13:14:00,2026-03-13 13:19:00,0.12056193957650461,0.8823529411764706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88015942,before,2026-03-13 13:36:51,2026-03-13 13:36:00,2026-03-13 13:32:00,0.1104386949988395,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
