ticket,trade_time,control_time,state_similarity,trade_cooldown_log_seconds,trade_seconds_since_last_entry,trade_trades_today_before,trade_trades_prev_hour,trade_trades_session_before,trade_active_positions_before_candidate,trade_m1_atr_ratio,trade_m1_range,trade_m1_return_5,trade_m1_ema20_dist,trade_m15_price_ema20,trade_h1_price_ema20,control_cooldown_log_seconds,control_seconds_since_last_entry,control_trades_today_before,control_trades_prev_hour,control_trades_session_before,control_active_positions_before_candidate,control_m1_atr_ratio,control_m1_range,control_m1_return_5,control_m1_ema20_dist,control_m15_price_ema20,control_h1_price_ema20
85865765,2026-02-26 15:59:18,2026-02-26 14:29:00,0.45317696189137785,9.097843340749037,9109.0,3.0,0.0,1.0,0,0.00031725637,1.36,-1.930243e-05,-0.28901219,0.92698103,-0.88949376,8.170751423757535,3709.0,3.0,0.0,1.0,0,0.00039985427,0.27000001,-5.2203723e-05,-0.86314946,-0.71274275,-0.64007759
85935017,2026-02-27 06:54:59,2026-02-27 06:24:00,0.1612271129121069,10.888987132572593,53682.0,0.0,0.0,0.0,0,0.0002777116,1.28,0.00015609839,1.4635453,0.24074495,0.045235652,10.854817189054799,51882.0,0.0,0.0,0.0,0,0.00035185143,1.677,0.00035116661,0.98373979,-0.16235767,0.045235652
85942844,2026-02-27 09:56:14,2026-02-27 07:56:00,0.35244121862712346,9.2621735206162,10861.0,1.0,0.0,0.0,0,0.0003448904,2.23,-0.00072056131,-2.5901849,0.51305503,0.64764422,8.111328003286733,3661.0,1.0,0.0,0.0,0,0.00019148694,0.95999998,-0.00037415297,-2.4753518,0.24351537,0.056104269
85948772,2026-02-27 12:46:26,2026-02-27 11:46:00,0.15127002717889243,9.2239473753824,10186.0,2.0,0.0,1.0,0,0.00027219905,1.91,9.4580624e-05,1.0129726,-0.21726462,-0.21500626,8.78523362361273,6586.0,2.0,0.0,1.0,0,0.00031860429,2.25,0.00032431839,1.2563149,-0.49706155,-0.36804563
86000608,2026-02-27 17:00:40,2026-02-27 16:00:00,0.7151426758666385,9.603732898850078,15214.0,3.0,0.0,0.0,0,0.000856945,3.01,0.0011501315,1.041664,2.5532746,1.8429176,9.325453179076687,11614.0,3.0,0.0,0.0,0,0.00028912074,1.53,0.00015174453,0.92379916,0.88755053,0.27223572
86011644,2026-02-27 17:18:57,2026-02-27 13:18:00,1.208432572595173,6.421622267806518,1040.0,4.0,1.0,1.0,0,0.00069183658,4.0999999,0.00044406121,0.81815338,2.5675161,1.8429176,7.313220387090301,1894.0,3.0,1.0,0.0,0,0.0004048878,1.527,0.0015069928,1.2668941,-0.92811108,-0.34133396
86014472,2026-02-27 17:27:11,2026-02-27 17:57:00,1.301231305643466,5.971261839790462,483.0,5.0,2.0,2.0,0,0.00063804386,1.9299999,-0.00050316285,0.64662635,2.5675161,1.8429176,7.484368643286131,1789.0,6.0,3.0,3.0,0,0.0008815155,3.6470001,-0.00026399735,0.3010135,1.8490776,1.8429176
86155613,2026-03-02 09:32:11,2026-03-02 09:02:00,0.25518032562130594,12.34878674772935,230689.0,0.0,0.0,0.0,0,0.00048282678,3.3800001,0.00034957592,0.9766925,1.8341893,2.636024,12.340953127723992,228889.0,0.0,0.0,0.0,0,0.00046039649,1.98,-7.8291821e-05,0.66438723,1.1770005,2.636024
86161488,2026-03-02 10:37:17,2026-03-02 12:37:00,0.8378829504785321,8.247220052745229,3889.0,1.0,0.0,1.0,0,0.0006244359,3.21,-9.9844961e-05,-0.36174265,2.7632806,3.0747747,8.867427438524983,7183.0,2.0,0.0,2.0,0,0.00064856623,2.5599999,-0.00045190164,0.25642961,0.58068824,2.6520565
86192606,2026-03-02 14:46:12,2026-03-02 16:16:00,1.3046389379675556,9.604879339950793,14923.0,2.0,0.0,0.0,0,0.0006569511,14.77,-0.0035512752,-4.4501171,-0.017298836,2.1170115,8.540323608805092,5388.0,3.0,0.0,1.0,0,0.00095047749,7.0999999,-0.0024081857,-2.0326874,-0.42642993,2.0583346
86558318,2026-03-03 07:57:14,2026-03-03 07:27:00,0.6101326465588208,11.028043703175827,61848.0,0.0,0.0,0.0,0,0.00049534341,2.73,0.00033378927,-0.58486068,0.77549344,0.88571995,10.99837625057064,60048.0,0.0,0.0,0.0,0,0.00047389211,1.9299999,0.00043571566,2.2087419,0.36838377,0.88571995
86624724,2026-03-03 12:45:26,2026-03-03 12:15:00,0.3500799119401736,9.751210117090551,17266.0,1.0,0.0,1.0,0,0.00139967,4.73,-0.000415894,-0.44338495,-2.0316684,-1.1288302,9.640498092674719,15466.0,1.0,0.0,1.0,0,0.0010226588,4.0599999,0.00014541403,-0.20988373,-1.4512337,-1.1288302
86716303,2026-03-03 16:46:45,2026-03-03 14:16:00,0.9729019764401501,9.571087015284968,14434.0,2.0,0.0,0.0,0,0.0018677436,18.629999,-0.0024204075,-2.3497074,-1.5615543,-1.3958616,8.583729715216482,5434.0,2.0,0.0,0.0,0,0.0028368717,14.897,-0.0013295838,-1.8779005,-3.0297461,-1.9356333
86773790,2026-03-04 09:45:10,2026-03-04 08:45:00,0.36749105583761293,11.020136203690337,61095.0,0.0,0.0,0.0,0,0.00099599257,7.1799998,3.8849321e-05,0.38238427,-0.25062546,-0.17990419,10.959401086671122,57495.0,0.0,0.0,0.0,0,0.00077316148,4.8000002,-0.00022669212,-0.19089901,0.1926893,-0.24779581
86784552,2026-03-04 13:12:36,2026-03-04 16:12:00,0.8541663519808217,9.418816886246988,12410.0,1.0,0.0,0.0,0,0.00070918479,6.7199998,0.0013070119,2.1317899,1.0203983,0.31082234,9.270305953143616,10764.0,2.0,0.0,1.0,0,0.00078807434,3.25,0.0016097201,2.5699763,-0.55973911,-0.039796218
86894280,2026-03-05 09:02:29,2026-03-05 08:32:00,0.7908637369590055,11.173500874438023,71364.0,0.0,0.0,0.0,0,0.00072668621,6.5500002,-0.0014974488,-2.7216849,-1.9716207,-0.50089186,11.147901478859588,69564.0,0.0,0.0,0.0,0,0.00036790941,2.1170001,-0.0007332135,-1.4812627,-0.19526087,0.24159756
87000308,2026-03-05 21:20:01,2026-03-05 20:50:00,0.288921222839511,10.694373778997369,44251.0,1.0,0.0,0.0,0,0.00091000984,4.6799998,-0.00014985482,0.36382425,-1.0144083,-2.0860009,10.652707835976868,42451.0,1.0,0.0,0.0,0,0.00097244402,3.96,0.00062607578,-0.10242359,-1.6785251,-1.8748512
87025580,2026-03-06 07:23:56,2026-03-06 09:53:00,0.887735387196625,10.49155195664292,36179.0,0.0,0.0,0.0,0,0.00028794535,0.51999998,-0.00054348516,-1.5107337,1.5545142,0.51075208,9.074176947163311,8944.0,1.0,0.0,1.0,0,0.00042550918,3.6600001,-0.00081243098,-1.4051099,0.090383455,0.039623406
87031092,2026-03-06 10:19:20,2026-03-06 09:19:00,0.28493621227956223,9.23863624113103,10504.0,1.0,0.0,1.0,0,0.00043475191,1.29,0.00028563407,0.27093405,-0.72030127,-0.017535402,8.80792062205398,6904.0,1.0,0.0,1.0,0,0.00054515223,2.98,0.00058249373,0.80867988,-0.34213629,0.039623406
87193343,2026-03-09 09:09:59,2026-03-09 08:39:00,0.5501103044797394,12.44858735852364,254980.0,0.0,0.0,0.0,0,0.00099265703,4.9299998,0.0014901834,0.60492772,1.4150727,0.38036489,12.441500435677602,253180.0,0.0,0.0,0.0,0,0.00090816553,3.0999999,0.00011748293,1.3384482,0.22234797,-0.46934837
87220510,2026-03-09 10:55:33,2026-03-09 12:55:00,0.7134688613834625,8.60995467149755,6301.0,1.0,0.0,1.0,0,0.00064562575,3.0999999,-9.0250673e-05,-0.8517406,-0.065928295,-0.2738544,8.83884181343129,7167.0,2.0,0.0,2.0,0,0.00084969238,3.71,0.00084499118,-0.78729576,-0.019622391,-0.26673144
87303856,2026-03-09 14:32:49,2026-03-09 14:02:00,0.1853970271009782,9.450694960020746,12987.0,2.0,0.0,0.0,0,0.0007828016,3.26,0.00014353903,-0.14611225,-0.88295144,-0.47890788,9.29807648628027,11187.0,2.0,0.0,0.0,0,0.00074468314,2.97,-0.00052990165,-0.17603365,-0.92481047,-0.47890788
87433721,2026-03-10 09:45:41,2026-03-10 07:45:00,0.24133354058884546,11.14223852419794,69131.0,0.0,0.0,0.0,0,0.00039542714,0.63999999,-0.00052527752,0.0071946923,0.86981213,1.439235,11.032079266945424,61931.0,0.0,0.0,0.0,0,0.00027602597,0.95999998,-0.0004047348,-0.64680958,0.30122998,0.90702397
87436917,2026-03-10 10:43:46,2026-03-10 10:13:00,0.5918601372390547,8.118505067587098,3439.0,1.0,1.0,1.0,0,0.00052149373,2.26,0.00083729665,1.9184116,0.087562241,1.275636,7.349873704738337,1639.0,1.0,1.0,1.0,0,0.00052145915,2.3800001,-0.00015074197,-0.34738204,0.77705079,1.275636
87455839,2026-03-10 11:14:56,2026-03-10 11:44:00,0.6710948757101411,7.447751280047908,1814.0,2.0,1.0,2.0,0,0.0005240009,2.5999999,0.0006949894,1.3257396,1.0592312,1.3649799,6.992096427415888,1744.0,3.0,1.0,3.0,0,0.00055005105,3.737,0.00075985718,1.0823487,1.1679586,1.3649799
87634841,2026-03-11 10:08:12,2026-03-11 09:08:00,0.151192341919784,11.31115193939221,82384.0,0.0,0.0,0.0,0,0.00042880065,2.4200001,0.00092187803,1.0093344,-0.65771937,0.046630949,11.266103786301441,78784.0,0.0,0.0,0.0,0,0.00039105164,1.48,0.00065783336,1.2979439,-0.56038892,0.14887746
87640068,2026-03-11 12:39:31,2026-03-11 11:09:00,0.3827906981899538,8.971067438732089,9048.0,1.0,0.0,1.0,0,0.00042395803,2.277,-0.00031184522,1.1940452,-0.74845332,-0.35159531,7.812782818577581,3648.0,1.0,0.0,1.0,0,0.00049899338,2.5899999,0.0007029227,0.92098755,-0.59080726,-0.030329663
87715345,2026-03-12 09:41:54,2026-03-12 08:41:00,0.4486029834757047,11.234150274878106,75689.0,0.0,0.0,0.0,0,0.00038712836,2.6800001,0.00088551221,3.0909891,0.33054471,-0.45086193,11.185407023221142,72089.0,0.0,0.0,0.0,0,0.0004947632,3.99,0.00056125497,1.9743409,-1.064124,-1.0416772
87725200,2026-03-12 11:02:44,2026-03-12 12:32:00,0.7242766881531478,8.473032295630468,4806.0,1.0,0.0,1.0,0,0.00045664006,4.6700001,0.0015585785,2.9566119,2.1995876,0.71382755,8.580543506917,5356.0,2.0,0.0,2.0,0,0.00040128702,2.75,0.001312852,2.6888816,1.2491088,0.4988676
87728679,2026-03-12 13:51:53,2026-03-12 13:21:00,0.2953340590162808,9.217018026729423,10096.0,2.0,0.0,0.0,0,0.00036574111,1.283,-0.00019042272,0.30216217,0.83428812,0.88953239,9.020026965252676,8296.0,2.0,0.0,0.0,0,0.00035346622,0.97000003,0.00018131334,-0.68502921,1.6325376,0.88953239
87728889,2026-03-12 13:54:26,2026-03-12 14:54:00,1.1404886405169847,3.5263605246161616,127.0,3.0,1.0,1.0,0,0.00035713188,1.733,-0.00039177731,-0.9242419,0.83428812,0.88953239,7.846980982138788,3574.0,4.0,1.0,2.0,0,0.00034124023,1.55,-0.00024330219,-0.47161609,0.54726511,0.56330949
87764166,2026-03-12 18:26:23,2026-03-12 22:26:00,0.7421464158362018,9.634169164101305,16294.0,4.0,0.0,0.0,0,0.00088462193,3.3499999,1.9494299e-05,0.29188198,-2.871901,-1.1392738,9.569901147893372,14377.0,5.0,0.0,1.0,0,0.0006419454,3.6500001,0.00065073639,0.25959635,-3.0478921,-2.4228957
87966615,2026-03-13 08:37:52,2026-03-13 08:07:00,0.14451302298219107,10.839325977252653,51037.0,0.0,0.0,0.0,0,0.00036229668,2.27,-5.0900198e-05,0.04087618,-0.41613707,-0.94085395,10.803384639923848,49237.0,0.0,0.0,0.0,0,0.00027637143,2.79,9.0111709e-05,0.47244993,-0.67801619,-0.94085395
88014898,2026-03-13 13:14:10,2026-03-13 16:44:00,1.3854194745919128,9.709417248707625,16568.0,1.0,0.0,0.0,0,0.00042487899,2.8299999,0.00055410096,1.311643,-0.13782507,-1.0309451,9.32375833901174,11229.0,3.0,0.0,2.0,0,0.00067189452,4.46,0.00060733285,0.31568164,0.66461831,0.43363848
88015942,2026-03-13 13:36:51,2026-03-13 14:36:00,0.9121291475022804,7.10085190894405,1310.0,2.0,1.0,1.0,0,0.00048486167,1.97,-0.00067093404,-1.8992172,-0.16828081,-1.0309451,8.166500319155052,3549.0,3.0,1.0,2.0,0,0.00037725843,1.7,0.00044774052,0.43864954,0.38411763,-0.69723576
88144292,2026-03-16 07:46:16,2026-03-16 07:16:00,0.8103349296015543,12.380534226821753,238149.0,0.0,0.0,0.0,0,0.00031026322,0.70999998,-0.00019732416,-1.6791036,0.18829878,-0.92871708,12.372946329306695,236349.0,0.0,0.0,0.0,0,0.00034941349,1.8,0.00022092344,1.9922073,0.75187832,-0.92871708
88154082,2026-03-16 11:07:53,2026-03-16 10:37:00,0.2763595587791025,9.352707613263105,12044.0,1.0,0.0,1.0,0,0.00069752207,3.9100001,-4.7429548e-05,0.026358878,-1.3616786,-1.4118587,9.18296917518005,10244.0,1.0,0.0,1.0,0,0.00059109036,3.25,-0.00040967841,-0.92099893,-1.0895026,-0.9370473
88163179,2026-03-16 14:10:40,2026-03-16 13:10:00,0.6456987214995016,9.289705927356923,10927.0,2.0,0.0,0.0,0,0.00044993468,2.1300001,0.0005044,1.0908736,0.39712879,-0.89002532,8.885440911707585,7327.0,2.0,0.0,0.0,0,0.0006362616,4.4499998,0.001043366,0.73829484,-1.8846118,-1.9007504
88172039,2026-03-16 14:42:45,2026-03-16 15:42:00,0.6872342907964464,7.5251007461258,1880.0,3.0,1.0,1.0,0,0.00043859825,0.86699998,6.3177264e-05,0.81412387,1.802299,-0.89002532,8.131824785007195,3555.0,4.0,1.0,2.0,0,0.00063894514,1.527,8.7650886e-05,0.45827085,1.5455433,-0.85319096
88320644,2026-03-17 11:20:44,2026-03-17 10:50:00,0.35266781595910096,11.212914368149038,74235.0,0.0,0.0,0.0,0,0.00039578282,2.0599999,0.00082639937,1.434872,0.10394121,0.22559243,11.188316579696238,72435.0,0.0,0.0,0.0,0,0.00037476575,2.8399999,-3.981736e-06,0.31649572,0.24233165,-0.27008572
88335699,2026-03-17 16:10:39,2026-03-17 15:40:00,0.2693939038807189,9.757594352355724,17356.0,1.0,0.0,0.0,0,0.00045425218,1.28,-0.00057804678,-0.12123387,-0.050638251,-0.097271778,9.647627092407303,15556.0,1.0,0.0,0.0,0,0.00044711359,2.3699999,-0.00080259301,-0.15639886,0.91465306,-0.52311069
88511817,2026-03-18 12:31:31,2026-03-18 12:01:00,0.2682575381502569,11.199966609333655,73221.0,0.0,0.0,0.0,0,0.00049016485,1.55,-0.00017626444,0.68900126,-0.39224204,-0.74399239,11.175044236185595,71421.0,0.0,0.0,0.0,0,0.00062268,2.4300001,-7.0181646e-05,-0.058778886,-1.1271513,-0.74399239
88577933,2026-03-18 16:30:56,2026-03-18 15:30:00,0.39847555432906456,9.549380736703105,14309.0,1.0,0.0,0.0,0,0.0013342336,5.0700002,0.00068341376,0.35863283,-3.8154008,-4.1490917,9.253016646256619,10709.0,1.0,0.0,0.0,0,0.0012181721,3.75,0.00044906803,-0.66890275,-4.0787072,-2.8852918
89517529,2026-03-23 08:13:59,2026-03-23 07:43:00,0.26231460726048594,12.904436197139075,402124.0,0.0,0.0,0.0,0,0.001002385,1.97,-0.00075818039,0.91771847,-0.77913225,-2.1642802,12.89994955976972,400324.0,0.0,0.0,0.0,0,0.00095511955,2.1800001,0.00016697374,0.74337035,-0.864595,-2.5516484
89770716,2026-03-23 10:06:57,2026-03-23 09:06:00,1.874272016360437,8.798454696065095,6721.0,1.0,0.0,1.0,0,0.0034871094,11.617,-0.0084768804,-2.0278199,-2.831681,-3.4954174,8.014335737299424,3121.0,1.0,1.0,1.0,0,0.0017266914,9.6429996,-0.0056831785,-3.7894862,-2.1796486,-2.7755492
89797106,2026-03-23 16:23:44,2026-03-23 17:53:00,0.7965209711207776,10.022425476607642,22563.0,2.0,0.0,0.0,0,0.0026118071,6.6100001,-0.0031358104,-1.5562648,1.5881267,1.0050086,8.57715877258367,5356.0,3.0,0.0,1.0,0,0.002260044,6.21,-0.0027993242,-0.70713007,1.5137243,0.65089852
90052400,2026-03-24 11:47:16,2026-03-24 10:47:00,0.3115252655424573,11.152658362663274,69796.0,0.0,0.0,0.0,0,0.0011266004,4.9099998,-0.00014985033,0.48840538,0.55825257,0.47102192,11.099665052270861,66196.0,0.0,0.0,0.0,0,0.0011992666,3.45,-0.00041074984,-0.41973996,1.2154644,0.27818099
90054432,2026-03-24 12:52:17,2026-03-24 09:52:00,1.1347250728260179,8.221478947267192,3884.0,1.0,0.0,1.0,0,0.00079994265,2.1370001,-0.00023551018,0.0051143784,0.94327033,0.36575109,11.048490302992848,62896.0,0.0,0.0,0.0,0,0.0014527459,5.0900002,0.00066912471,0.084394433,0.66103071,-0.50884473
90080406,2026-03-24 15:58:26,2026-03-24 14:28:00,0.4660725663588379,9.317309592973425,11143.0,2.0,0.0,0.0,0,0.0016392613,3.6199999,-0.0014079742,0.066690803,-1.3901088,0.16379941,8.653296274408579,5743.0,2.0,0.0,0.0,0,0.0015513835,4.4330001,-0.0012452976,-0.42732528,0.4302977,0.72126973
90081363,2026-03-24 16:11:15,2026-03-24 15:41:00,1.4917382986149081,6.4967749901858625,754.0,3.0,1.0,1.0,0,0.001747938,5.21,-0.003500385,-1.403854,-0.94293642,-0.28830937,9.221181395154058,10123.0,2.0,0.0,0.0,0,0.0018435899,9.3030005,-0.0044487212,-2.6679928,-0.31711867,0.16379941
90188256,2026-03-25 08:35:47,2026-03-25 07:35:00,0.47164253890285085,10.98403769838583,59025.0,0.0,0.0,0.0,0,0.00075559015,3.987,-0.00035789999,-1.8995275,-0.44348961,1.952175,10.920998239767195,55425.0,0.0,0.0,0.0,0,0.00039034555,3.677,-0.0006690009,-1.0454971,1.0803254,1.9801924
90192607,2026-03-25 11:00:18,2026-03-25 10:00:00,0.31865467488380894,9.033603193476129,8653.0,1.0,0.0,1.0,0,0.00066950277,3.3299999,-0.001181665,-1.6283121,-1.0197748,0.93894517,8.472195825485501,5053.0,1.0,0.0,1.0,0,0.0006076381,2.8199999,-0.00047497946,-0.69791174,-0.68339115,1.1615626
90194077,2026-03-25 11:38:04,2026-03-25 12:38:00,0.7098310094761092,7.718685495198466,2262.0,2.0,1.0,2.0,0,0.00088668993,5.5999999,-0.0012380074,-0.87228578,0.72344905,0.93894517,8.07153089355666,3596.0,3.0,1.0,3.0,0,0.00072608242,5.6570001,-0.00045204136,-1.0709813,0.12041144,1.244913
90297337,2026-03-26 10:48:11,2026-03-26 10:18:00,0.45756967942163107,11.326619982873964,83396.0,0.0,0.0,0.0,0,0.0010089385,4.0799999,0.0002828362,0.1215346,-0.97459531,-1.4775796,11.304695156388314,81596.0,0.0,0.0,0.0,0,0.00098824722,1.697,-0.0004295634,-0.90488273,-1.9725372,-1.4775796
90303019,2026-03-26 13:49:34,2026-03-26 13:19:00,0.5076088063714643,9.28933637820268,10849.0,1.0,0.0,0.0,0,0.0011797493,4.7800002,0.0026539967,0.88574845,-0.92379701,-1.8724499,9.107421317968342,9049.0,1.0,0.0,0.0,0,0.00091506384,1.49,0.001828792,1.4373899,-1.3158301,-1.8724499
90367910,2026-03-27 10:43:56,2026-03-27 07:13:00,0.677804210932834,11.227148243803411,75206.0,0.0,0.0,0.0,0,0.00056988647,3.77,-0.0015807383,-2.1900237,0.46610343,0.76316637,11.043609599160991,62606.0,0.0,0.0,0.0,0,0.00045235557,1.377,0.00010374087,-0.44961184,1.2156892,0.30891681
90383944,2026-03-27 17:23:51,2026-03-27 16:53:00,0.5179609892017205,10.070991535979658,23944.0,1.0,0.0,0.0,0,0.0014307662,3.4400001,-0.0021784126,0.16698617,1.8133407,-0.0046008434,9.991818891326092,22144.0,1.0,0.0,0.0,0,0.0011240201,5.5300002,-0.0021875356,-0.0058015445,0.012818433,0.21896498
90446737,2026-03-30 10:30:21,2026-03-30 10:00:00,0.24011620546930357,12.3642637233737,234369.0,0.0,0.0,0.0,0,0.00076151709,2.02,-0.0012168527,-1.4737394,0.77834171,1.3932235,12.356550875876534,232569.0,0.0,0.0,0.0,0,0.00070515537,2.8499999,-0.00077823154,-1.423665,1.6127366,1.3932235
90450144,2026-03-30 14:14:39,2026-03-30 13:44:00,0.3596949996899374,9.429957713513835,13419.0,1.0,0.0,0.0,0,0.00058522256,3.007,0.00080926041,2.1073058,0.47714949,1.0813345,9.273878392780171,11619.0,1.0,0.0,0.0,0,0.00049635413,2.21,0.00060263771,0.53649503,0.46476817,1.13886
90468624,2026-03-30 14:52:48,2026-03-30 14:22:00,1.0282107699890035,7.704361167910313,2241.0,2.0,1.0,1.0,0,0.0011951687,8.0600004,0.0020526219,3.7568359,2.5094352,1.0813345,6.035481432524756,441.0,2.0,1.0,1.0,0,0.00074442767,4.1700001,0.00056850171,1.058953,0.86793256,1.0813345
90670870,2026-03-31 08:16:35,2026-03-31 07:16:00,0.4603253860948499,11.042793827531794,62592.0,0.0,0.0,0.0,0,0.00070751883,4.4400001,-0.00023050707,-1.7454525,-0.46560213,0.82727391,10.9834605369853,58992.0,0.0,0.0,0.0,0,0.00060003222,2.96,-0.00024341331,0.13546571,0.057065573,0.65864539
90689174,2026-03-31 15:00:37,2026-03-31 13:00:00,0.4999552041438649,10.077692928727824,24205.0,1.0,0.0,0.0,0,0.0008458338,3.3099999,0.00028815959,0.1984698,1.171192,1.0049139,9.717519354821976,17005.0,1.0,0.0,0.0,0,0.0005529077,2.6600001,-0.00024800253,-0.37893036,-0.51664811,0.28994051
90724112,2026-03-31 20:13:28,2026-03-31 18:13:00,0.6586286659097115,9.82984101236783,18743.0,2.0,0.0,0.0,0,0.0013322756,5.4200001,-0.0010158895,-0.07579834,1.7362107,1.9668403,9.339612707680322,11543.0,2.0,0.0,0.0,0,0.00098154543,4.04,0.00035954354,1.5672673,0.72511744,1.1446162
90765592,2026-04-01 07:08:40,2026-04-01 09:08:00,0.8098823971120134,10.572572546745315,39272.0,0.0,0.0,0.0,0,0.00045701145,1.3,0.00017893111,-0.96616977,-0.39965305,1.2874177,8.811354229965728,7160.0,1.0,0.0,1.0,0,0.00065889535,1.65,-0.0005845452,-1.3672258,-0.064334325,1.1904963
90783770,2026-04-01 13:01:41,2026-04-01 16:31:00,0.8085500882179584,9.93740577073959,21140.0,1.0,0.0,0.0,0,0.00057178008,2.1199999,0.00084757345,0.28982717,0.65085983,1.6338127,9.386476169683052,12559.0,2.0,0.0,1.0,0,0.00085645111,5.02,5.9115693e-05,0.38173017,0.27587295,1.1613081
90900649,2026-04-02 14:51:54,2026-04-02 13:51:00,0.6002422885416292,11.43308107096457,92959.0,0.0,0.0,0.0,0,0.00093988649,3.3599999,0.0017918946,0.044678938,-1.4347863,-1.433509,11.393308248231683,89359.0,0.0,0.0,0.0,0,0.00086867122,4.4200001,-0.00021189396,0.54547095,-0.36822551,-1.5300568
90927563,2026-04-02 20:40:31,2026-04-02 20:10:00,0.20550379637358063,9.935519023366792,20886.0,1.0,0.0,0.0,0,0.00073573564,3.3800001,0.00038634046,-0.19555242,0.04742096,-0.083335884,9.844321241866913,19086.0,1.0,0.0,0.0,0,0.00086551748,3.3399999,-0.0001351005,0.16823135,0.46137393,-0.083335884
90928037,2026-04-02 21:05:43,2026-04-02 22:05:00,0.7346947481078291,7.280697195384741,1469.0,2.0,1.0,1.0,0,0.00070906355,2.8399999,0.0010110799,0.65200019,-0.13473219,-0.31051156,8.11701408773731,3557.0,3.0,1.0,2.0,0,0.00060278771,3.3570001,0.00081767078,1.2933944,0.86836463,0.17213681
90964953,2026-04-06 09:32:16,2026-04-06 07:32:00,0.1433819738886146,12.624029407049594,303977.0,0.0,0.0,0.0,0,0.00052337191,3.3699999,0.00030127759,0.45835727,0.46721211,0.044575773,12.600041929124854,296777.0,0.0,0.0,0.0,0,0.00044291877,2.99,0.00037683235,0.92234534,0.5116297,-0.25952014
90967915,2026-04-06 13:38:30,2026-04-06 13:08:00,0.2860757493137488,9.55393007636626,14744.0,1.0,0.0,0.0,0,0.00045251779,2.0829999,-0.00045329533,0.059369646,0.78627247,0.96434617,9.417354541360508,12944.0,1.0,0.0,0.0,0,0.00056369952,3.1400001,-0.00064514962,-0.96539265,1.2111717,0.96434617
90970712,2026-04-06 15:20:14,2026-04-06 14:50:00,0.3191151492350689,8.705331133531631,6090.0,2.0,0.0,1.0,0,0.00055066164,1.66,0.00011129482,-1.2240474,-0.88403589,0.38405901,8.351138607086154,4290.0,2.0,0.0,1.0,0,0.00055790303,0.99000001,-0.00054642186,-1.5459425,0.12329252,0.79558033
91022147,2026-04-07 09:04:07,2026-04-07 07:04:00,0.47175237681168,11.059613747404844,63826.0,0.0,0.0,0.0,0,0.00076776487,4.1700001,1.9390345e-05,0.35416055,-0.31181666,-0.52228785,10.939373011295933,56626.0,0.0,0.0,0.0,0,0.00035216502,1.74,0.00022153214,1.1917422,0.15353526,-0.31135672
91024794,2026-04-07 11:02:14,2026-04-07 07:32:00,0.8512429901597176,8.857372832825773,7073.0,1.0,0.0,1.0,0,0.00051622448,4.3530002,0.0014585566,2.0726624,-0.051898073,-0.36033028,10.968749861522683,58306.0,0.0,0.0,0.0,0,0.00038240108,4.54,0.0011054798,2.9370763,0.20453981,-0.31135672
91045329,2026-04-07 16:21:19,2026-04-07 14:51:00,0.37920198907488756,9.850772194864133,19126.0,2.0,0.0,0.0,0,0.00071416277,2.7030001,-0.00077319669,-0.45959547,-0.12049986,-0.22356568,9.515837804297965,13726.0,2.0,0.0,0.0,0,0.00063685339,1.823,-0.0001373507,0.96412688,0.18085803,-0.22584999
91124606,2026-04-08 08:51:27,2026-04-08 08:21:00,0.8030286440727027,10.981539927238877,59381.0,0.0,0.0,0.0,0,0.00055245607,2.72,0.0018762562,3.4985902,1.5200547,1.9662083,10.950438057880346,57581.0,0.0,0.0,0.0,0,0.00044195628,1.76,-4.3667169e-05,0.72629279,0.82319105,1.9662083
91162669,2026-04-08 18:32:24,2026-04-08 21:32:00,0.7667161638433575,10.455531892118072,34833.0,1.0,0.0,0.0,0,0.00088790327,3.0899999,-0.0006813042,0.19515118,-1.392101,-0.9849087,9.259225769705994,10776.0,2.0,0.0,1.0,0,0.0010219183,2.447,-0.00037240284,-0.84069604,-2.0804825,-0.92915004
91200522,2026-04-09 08:36:36,2026-04-09 08:06:00,0.28530178880094165,10.826575133410556,50616.0,0.0,0.0,0.0,0,0.00056198263,3.793,-0.0010547083,-1.2063336,0.69406712,-0.51180995,10.790164080634103,48816.0,0.0,0.0,0.0,0,0.00035964997,2.1199999,-0.00080476503,-1.559106,0.22231789,-0.51180995
91202282,2026-04-09 09:07:52,2026-04-09 10:07:00,0.7083800877314873,6.974478911025045,1824.0,1.0,1.0,1.0,0,0.00064031553,2.73,0.0013524269,2.1636264,-0.50373185,-0.73805374,7.669028288589683,3548.0,2.0,1.0,2.0,0,0.00072050269,4.75,0.0013701725,2.1112738,-0.45994499,-0.69626963
91206718,2026-04-09 11:06:30,2026-04-09 10:36:00,0.683421672409289,8.644882552557126,7088.0,2.0,0.0,2.0,0,0.00058096473,1.3329999,-0.0009439463,0.015587986,0.43931085,-0.21552472,8.263848131368906,5288.0,2.0,0.0,2.0,0,0.0007620923,2.1500001,0.0011951528,1.0443126,-0.69690323,-0.69626963
91227583,2026-04-09 16:53:03,2026-04-09 15:23:00,0.7751066876282248,9.917439766154132,20790.0,3.0,0.0,0.0,0,0.00080181938,2.8299999,-0.0019881427,-1.5858183,2.7332113,0.48760498,9.60784051043005,15390.0,3.0,0.0,0.0,0,0.00050069578,2.76,0.00020254467,-1.2599983,0.66726804,0.99099994
